 x1 (cm),y1 (cm),freq (GHz),"Electric field norm (V/m), Boundary Probe 2","Electric field norm (V/m), Boundary Probe 3","Electric field norm (V/m), Point Probe 2",Detector
-8.5,-8.5,10.8,0.681152449631447,0.6262853648403066,0.6162430993145429,0.5683837083190029
-8.5,-8.5,10.9,0.6846858775844327,0.631904530979224,0.5716774359964473,0.5591363231712949
-8.5,-8.5,11,0.692197257117536,0.6268333093844063,0.5322661208684839,0.5381439327907249
-9,-9,5,0.5845315904974084,0.6014282630699185,0.7259723827882324,0.38479188428252403
-9,-9,5.1000000000000005,0.5773698659588822,0.5985612812515803,0.6970817380349149,0.42431873419370364
-9,-9,5.2,0.5657615265989276,0.5991340656419022,0.6641727362304582,0.46393505989512124
-9,-9,5.300000000000001,0.5543054435158743,0.5995340016250469,0.6313063190736234,0.4902942658501889
-9,-9,5.4,0.5563111387231521,0.598952298417689,0.6084296551174299,0.483476833619217
-9,-9,5.5,0.5768656623211014,0.5871720700900379,0.6032012922063892,0.4990815003509658
-9,-9,5.6000000000000005,0.5969774570171522,0.5858342513647486,0.6097739949558456,0.5889891935663059
-9,-9,5.7,0.6147341425235053,0.5991540964175947,0.6134399815949173,0.6466476174071949
-9,-9,5.800000000000001,0.6322914881220463,0.6127342528682015,0.6018076357073551,0.6765534076583909
-9,-9,5.9,0.6462025793095828,0.62021122627736,0.569365227716787,0.6964663826784775
-9,-9,6,0.6545604971529629,0.6183454685139361,0.5168312734590491,0.7142047096903069
-9,-9,6.1000000000000005,0.6570190814089134,0.6093615411283493,0.44792399256577387,0.7238782296676342
-9,-9,6.2,0.653174526358805,0.6073630803244949,0.3583867434678954,0.694591618968635
-9,-9,6.300000000000001,0.6544306088276194,0.6221212622577953,0.40125389084025614,0.6568330402259934
-9,-9,6.4,0.6709197882566404,0.6273677464253022,0.4850086010038887,0.6923699072022363
-9,-9,6.5,0.6835648920999966,0.6276759094579317,0.5273763743958632,0.7084243123994415
-9,-9,6.6000000000000005,0.690437722987781,0.6256592309294328,0.550188554225543,0.706976821014063
-9,-9,6.7,0.6916153639168079,0.629292234823278,0.5643908236327703,0.7014574542062973
-9,-9,6.800000000000001,0.688272811993801,0.6392561850128703,0.5773200054427733,0.7017135990571044
-9,-9,6.9,0.6819295516667707,0.6507876143198184,0.5947143123164933,0.7064894541976633
-9,-9,7,0.6763930978189455,0.6543734817711213,0.6546765713144508,0.6792629938783359
-9,-9,7.1000000000000005,0.697189048392682,0.6421985922843861,0.7903848153427225,0.6522597237766372
-9,-9,7.2,0.7202411821806791,0.6334007253559074,0.8315347715972502,0.6714716126197812
-9,-9,7.300000000000002,0.736648346554924,0.6330792467431641,0.8345282850264818,0.6774055284050216
-9,-9,7.4,0.7493962607625689,0.6395173853736144,0.8192482961907603,0.6769533422841855
-9,-9,7.500000000000001,0.7572204543670711,0.6448491358307915,0.7871540580077708,0.6747298519115702
-9,-9,7.6000000000000005,0.7572853232563254,0.6425037919165971,0.7407218645678411,0.6743592219777689
-9,-9,7.7,0.7477888740634674,0.630103157675036,0.6883541947264629,0.6758941953207495
-9,-9,7.800000000000002,0.7416426468336901,0.6148047875209467,0.6823499344985837,0.6432227286162627
-9,-9,7.9,0.7594892119330741,0.6216444316791048,0.6972319140002708,0.6158074069417477
-9,-9,8,0.7634988894081198,0.6332894259865284,0.6827748308447127,0.5959174223760038
-9,-9,8.1,0.7617322223341539,0.6419616366595462,0.6660469304549,0.5654845511243914
-9,-9,8.2,0.7567654371081508,0.6427422863456504,0.6404628058303711,0.5344063193260337
-9,-9,8.3,0.7472742813207651,0.63591276806986,0.5999458140991082,0.5065481500737788
-9,-9,8.4,0.7309095930961255,0.6268635177768224,0.5444021730247435,0.4841472125010429
-9,-9,8.5,0.7072141500146646,0.6243890303113501,0.48164599799703467,0.46992380799441197
-9,-9,8.600000000000001,0.696236659827564,0.6279616904478426,0.4258393161979917,0.4369583154888857
-9,-9,8.700000000000001,0.6919080973695302,0.6272876521112861,0.3879871118781981,0.4246348510228576
-9,-9,8.8,0.6841860163445931,0.6208552423844313,0.3667745293775569,0.408788767444288
-9,-9,8.9,0.6753897179125096,0.6148792511882489,0.3556615802141659,0.38692161623392984
-9,-9,9,0.6657364171221466,0.6165941379780636,0.35357427830689275,0.36801876327265254
-9,-9,9.100000000000003,0.6539744956172219,0.6223778325099405,0.37317162983809443,0.35582312111954323
-9,-9,9.200000000000001,0.638353249365012,0.6254906321790409,0.424265714375824,0.3511416132650875
-9,-9,9.3,0.6211771975092962,0.6217338406795265,0.5193729294027237,0.35195680887060443
-9,-9,9.4,0.6177424448093548,0.6124943017742555,0.6360808924064943,0.3511098094780676
-9,-9,9.5,0.6182201193141169,0.6066420879529965,0.7158946819088557,0.3741891171765226
-9,-9,9.600000000000003,0.6181859150492545,0.6083831496176447,0.7549185886728432,0.39512820619386324
-9,-9,9.700000000000001,0.6172083381396644,0.6115788845307595,0.7643589275272146,0.4093649441543374
-9,-9,9.8,0.6160266138968801,0.6108397798574529,0.7553010340860661,0.422601199335502
-9,-9,9.9,0.6137084759861886,0.603694851781701,0.7352695157919437,0.43779949586023575
-9,-9,10,0.609590424700366,0.5924667959103331,0.715300210446777,0.4541859965908361
-9,-9,10.100000000000003,0.6144256487724891,0.5897780440225296,0.7418747221234036,0.46556625380582256
-9,-9,10.200000000000001,0.6290722259207483,0.6002253828955801,0.7755915221242456,0.46808785812511206
-9,-9,10.3,0.6455537860698444,0.6078744276469564,0.7906582039142281,0.48846632270337975
-9,-9,10.4,0.658534658877069,0.6086558275178166,0.7777028392714388,0.5181830509134311
-9,-9,10.5,0.6688732228554208,0.608102532488322,0.7503345958309158,0.5411582931149508
-9,-9,10.600000000000003,0.6772694994507482,0.6088818113359956,0.7129106556756789,0.5547012187475316
-9,-9,10.700000000000001,0.6815094133713544,0.616066548334361,0.6652422258113221,0.5604243132305716
-9,-9,10.8,0.6811435128202764,0.6262846209816832,0.6162423242413818,0.5622811522006318
-9,-9,10.9,0.6846753664290042,0.6319031541104011,0.5716724629686446,0.5552711189208334
-9,-9,11,0.6921880399795842,0.6268303816774888,0.5322596644430996,0.5338257199142008
-9.5,-9.5,5,0.5845316435878751,0.6014282792784675,0.7259725948136904,0.3733210494711492
-9.5,-9.5,5.1000000000000005,0.5773699019559829,0.5985612917038868,0.6970819145792596,0.41728354141837143
-9.5,-9.5,5.2,0.5657615672444739,0.5991340677498135,0.6641728849418084,0.46070314323347955
-9.5,-9.5,5.300000000000001,0.5543055106593848,0.5995340002651645,0.6313065095183608,0.4906029864181372
-9.5,-9.5,5.4,0.5563112370428618,0.5989522818987973,0.608430159326978,0.48506914938694595
-9.5,-9.5,5.5,0.5768658049983202,0.5871720804305396,0.6032024110553384,0.494047450945272
-9.5,-9.5,5.6000000000000005,0.5969777006238043,0.5858342074640698,0.6097752523994078,0.5817979072817859
-9.5,-9.5,5.7,0.6147344799523377,0.5991540380504244,0.6134411178782818,0.6420774340284124
-9.5,-9.5,5.800000000000001,0.6322919372143833,0.6127343502489552,0.6018086804459956,0.6744810333708232
-9.5,-9.5,5.9,0.6462031053350156,0.6202116337620147,0.5693662205859734,0.6964139303427734
-9.5,-9.5,6,0.6545609755801163,0.6183460351797572,0.5168322037167156,0.7160213345407118
-9.5,-9.5,6.1000000000000005,0.6570193230705405,0.6093619819700374,0.44792483395740973,0.7277711314973602
-9.5,-9.5,6.2,0.653174341891458,0.6073630795807449,0.35838776767509434,0.6999296377072064
-9.5,-9.5,6.300000000000001,0.6544301618674998,0.6221211130803385,0.40125255126711384,0.6577916431499117
-9.5,-9.5,6.4,0.6709194681825469,0.6273677669436312,0.4850072882197423,0.6909705483677099
-9.5,-9.5,6.5,0.6835649223736953,0.6276761939918215,0.5273754433346622,0.7075026739545138
-9.5,-9.5,6.6000000000000005,0.6904382124498808,0.6256594329449744,0.5501876656843757,0.7067041077147447
-9.5,-9.5,6.7,0.6916161984879763,0.6292923652710386,0.5643891417065263,0.701844788402536
-9.5,-9.5,6.800000000000001,0.6882737585497737,0.6392563494706013,0.5773167932664781,0.7029326254360204
-9.5,-9.5,6.9,0.6819304070558002,0.6507878164036227,0.5947097442872297,0.7088851927891532
-9.5,-9.5,7,0.6763939420453547,0.6543736724719827,0.6546729242808648,0.682147940491103
-9.5,-9.5,7.1000000000000005,0.6971903064959436,0.6421988451291019,0.7903823829328284,0.6511211031774257
-9.5,-9.5,7.2,0.7202427287516631,0.6334007961554774,0.8315326038392415,0.668849511781838
-9.5,-9.5,7.300000000000002,0.7366499589561266,0.6330794451661503,0.8345264825113108,0.6740950577061855
-9.5,-9.5,7.4,0.7493978289638128,0.6395177826959693,0.8192469153745564,0.6726525061494111
-9.5,-9.5,7.500000000000001,0.7572220412037132,0.6448495800411902,0.7871527885346682,0.669207060263794
-9.5,-9.5,7.6000000000000005,0.7572869314102848,0.6425041728462254,0.7407203161885207,0.6676847271803228
-9.5,-9.5,7.7,0.7477901901368511,0.6301034941188934,0.6883528149624816,0.6685600699730354
-9.5,-9.5,7.800000000000002,0.741643013753056,0.6148049830819592,0.6823509044696506,0.6341621467471689
-9.5,-9.5,7.9,0.7594890299397485,0.6216443844413566,0.6972337738427693,0.6022337854296833
-9.5,-9.5,8,0.763497796198177,0.6332889435385866,0.6827762055327499,0.580005245554984
-9.5,-9.5,8.1,0.7617305490869243,0.6419611639918708,0.6660487503380291,0.5476195706042379
-9.5,-9.5,8.2,0.7567638912008171,0.6427422846287209,0.6404657152494282,0.5144994395822124
-9.5,-9.5,8.3,0.7472731976468691,0.6359129955743927,0.5999496328198896,0.48448191445379307
-9.5,-9.5,8.4,0.7309085064919475,0.6268634492756732,0.5444061894615294,0.4601536147987047
-9.5,-9.5,8.5,0.7072123081526999,0.6243885728255385,0.48164985752401696,0.44532114605387
-9.5,-9.5,8.600000000000001,0.696234373960222,0.6279614911223035,0.425843752737935,0.41068902959067066
-9.5,-9.5,8.700000000000001,0.6919062613190073,0.6272878596349655,0.3879915255079056,0.39560038240078077
-9.5,-9.5,8.8,0.6841853373147392,0.6208556427440132,0.3667793673055299,0.37866270289964765
-9.5,-9.5,8.9,0.6753902370019466,0.6148795743352605,0.35566684279736815,0.35624544612085707
-9.5,-9.5,9,0.6657374425626498,0.6165944178920406,0.353577875803121,0.33681957984593813
-9.5,-9.5,9.100000000000003,0.6539749133760651,0.6223781429231443,0.373170301345795,0.3238606502601949
-9.5,-9.5,9.200000000000001,0.6383520920543871,0.6254910826310305,0.4242613454786097,0.31831570313696167
-9.5,-9.5,9.3,0.6211745627479566,0.621734318948758,0.5193670773438955,0.31995111287950834
-9.5,-9.5,9.4,0.617739703827201,0.6124944713538496,0.6360680311675343,0.3176459598196553
-9.5,-9.5,9.5,0.6182184714335629,0.6066422233882762,0.7158769783955283,0.34008727818238454
-9.5,-9.5,9.600000000000003,0.6181859221914539,0.6083830740154869,0.7549007770451155,0.3625946134176231
-9.5,-9.5,9.700000000000001,0.6172097865763448,0.6115788755895807,0.7643433006289584,0.37940709269430406
-9.5,-9.5,9.8,0.6160285740894273,0.6108404736118648,0.7552868811926237,0.3955190433066227
-9.5,-9.5,9.9,0.6137102184349776,0.6036967299696563,0.7352554397769788,0.41358402727876775
-9.5,-9.5,10,0.6095913232282055,0.5924693728918573,0.715286557475511,0.43261448955081533
-9.5,-9.5,10.100000000000003,0.6144256087604558,0.5897799972691837,0.7418638162966765,0.44826999495791875
-9.5,-9.5,10.200000000000001,0.6290724574836826,0.600226677843115,0.7755810023864157,0.45139286484010654
-9.5,-9.5,10.3,0.6455550399196297,0.6078760904265949,0.7906453992636294,0.4716208286931704
-9.5,-9.5,10.4,0.6585375540402906,0.6086587986172511,0.7776903402630566,0.503686821515868
-9.5,-9.5,10.5,0.6688781075117757,0.608106259337661,0.7503256923875226,0.5300150388075753
-9.5,-9.5,10.600000000000003,0.6772764135675992,0.6088849313460164,0.712906334709816,0.5466621984895221
-9.5,-9.5,10.700000000000001,0.6815177350512556,0.6160685834580513,0.6652417039090642,0.5549002387815269
-9.5,-9.5,10.8,0.6811518825822004,0.6262867993793834,0.616245423809907,0.5590340566565157
-9.5,-9.5,10.9,0.6846840841520693,0.63190617173315,0.5716807294147582,0.5542867299056462
-9.5,-9.5,11,0.6921962256042139,0.6268350229844323,0.5322701745801987,0.5326531971482514
