% Model,Multi2DJunePPTDetect.mph
% Version,COMSOL 6.1.0.357
% Date,"Jun 21 2023, 11:57"
% Table,Accumulated Probe Table 4 - 
% x1 (cm),y1 (cm),freq (GHz),"Electric field norm (V/m), Boundary Probe 2","Electric field norm (V/m), Boundary Probe 3","Electric field norm (V/m), Point Probe 2","Electric field norm (V/m), Detector 1","Electric field norm (V/m), Detector 2p","Electric field norm (V/m), Detector 2n","Electric field norm (V/m), Boundary Probe 3n","Electric field norm (V/m), Boundary Probe 4n","Electric field norm (V/m), Boundary Probe 4p",Point average: Electric field norm (V/m)
-4.5,-4.5,5.300000000000001,0.5739809326738642,0.6262487578890908,0.644471935028982,0.5502123448544435,0.6838648293526581,0.6838648376534582,1.0330683548119122,1.1628775211751874,1.1628775599852725,1.033068343773209
-4.5,-4.5,5.4,0.5619136034531574,0.628199895278066,0.5877409106790618,0.5630906780442151,0.6725920482725513,0.6725920524476131,0.9862761637560449,1.0567590934391768,1.056759136618646,0.9862761528254399
-4.5,-4.5,5.5,0.5666379965752555,0.6183844579641448,0.5343806233319114,0.6049575869240859,0.5921597843175491,0.5921598177506735,0.9608372384998987,0.924580809179465,0.9245808410413828,0.9608372165859241
-4.5,-4.5,5.600000000000001,0.5765643237705772,0.6140390366135817,0.49166831611225065,0.5978763173110351,0.5246985524091932,0.5246985970427953,1.0620395598876304,0.9551462653247579,0.9551463010524682,1.0620395383099956
-4.5,-4.5,5.7,0.5761207288187725,0.6151198314903352,0.46051794711709776,0.5812643275863801,0.5265598922352642,0.5265599336218296,1.1604125563112937,0.9852634872762714,0.9852635239670868,1.160412532978189
-4.5,-4.5,5.800000000000002,0.5722145082249678,0.6148633522559351,0.43802050054738323,0.5876772321973109,0.5455016876097086,0.5455017251625192,1.2217595116636,0.9847642024257975,0.9847642358309705,1.2217594832583407
-4.5,-4.5,5.9,0.5694468330070712,0.6117870905031467,0.41909977488499567,0.615021569439835,0.5622780939080332,0.5622781338367961,1.2528732553092088,0.9850051052077659,0.9850051295533676,1.2528732227953916
-4.5,-4.5,6,0.5706726247617713,0.6062002005992592,0.3972882476633128,0.6516665472177373,0.5763088419931065,0.5763088856850866,1.2564304889850049,1.0012424576033658,1.0012424642945017,1.2564304572389495
-4.5,-4.5,6.100000000000001,0.5767199908994622,0.6012729579766272,0.3696472030798346,0.6834971920742935,0.5828501288395285,0.5828501778122417,1.2286478570275714,1.0223265703364632,1.022326551665406,1.2286478335583413
-4.5,-4.5,6.2,0.585409367399059,0.6045773426701966,0.3752240495117494,0.7112203144557421,0.5567410362524816,0.556741095839695,1.1427489900109074,0.9905231279146639,0.9905230772383886,1.1427489764265477
-4.5,-4.5,6.300000000000002,0.6015222857665553,0.6165048960610118,0.4657203505692997,0.7465133349081362,0.47698412630143516,0.4769842307395598,1.0858823298444404,0.9413707767184119,0.9413706908694665,1.0858823030617906
-4.5,-4.5,6.4,0.6251112454153765,0.6194860344250672,0.5428779572745076,0.7403476009588762,0.45401759492697064,0.4540176764091606,1.1715430064527976,1.002865195893501,1.0028650990983667,1.1715429775535018
-4.5,-4.5,6.5,0.6439319731444451,0.6196285868334109,0.5773088593236443,0.7262929250959408,0.4638751648566664,0.4638751955830931,1.2224643382696077,1.0319158843243765,1.031915788199801,1.2224643137272402
-4.5,-4.5,6.600000000000001,0.6573722439652073,0.6182714752070535,0.5942040493261401,0.7147631699394156,0.48164783465636724,0.48164784301237035,1.2370991747481523,1.0367687311332894,1.0367686396577367,1.2370991509694607
-4.5,-4.5,6.7,0.665470965206788,0.6206075735022976,0.6047596256044294,0.7040744087219639,0.5092423733089827,0.509242338040291,1.2290380928233076,1.0343599302081437,1.0343598449239446,1.2290380664840936
-4.5,-4.5,6.800000000000002,0.6682042604999727,0.6297356133891664,0.6164112789409495,0.6933184999447176,0.5451491119499604,0.5451490380811593,1.2052691493981535,1.0287850950319106,1.0287850146808935,1.205269119689707
-4.5,-4.5,6.9,0.666197183147199,0.6422505429673833,0.6352316832842345,0.6820312201963888,0.5777660751202479,0.5777659885442844,1.1666280136956624,1.00871453980659,1.0087144602409173,1.1666279804751634
-4.5,-4.5,7,0.6632989046830842,0.6505887778195103,0.7000901925222921,0.6716238382209948,0.5764456693707039,0.5764456743677733,1.0893593562245332,0.925762323059797,0.9257622452690732,1.0893593160706188
-4.5,-4.5,7.100000000000001,0.6821378969811557,0.644291061202354,0.839466565711508,0.6631003520984338,0.5476826551913918,0.5476826590170605,1.1016619877488563,0.8842281522421607,0.8842281111116946,1.1016619490775914
-4.5,-4.5,7.2,0.7008641290908492,0.6397782507841451,0.884998997774507,0.6309844142136966,0.5514053277205354,0.5514053053604838,1.1785394202971915,0.8961321987945772,0.8961321860774528,1.1785393907848434
-4.5,-4.5,7.300000000000002,0.7119684889574197,0.6368904703694322,0.8974243001144551,0.603342758911454,0.5687271965155518,0.5687271640336474,1.2110918934383637,0.8893323979158188,0.8893323943094302,1.2110918630164957
-4.5,-4.5,7.4,0.7187463758407093,0.6384718451613891,0.8970990948423233,0.5813910980946975,0.595417538389311,0.5954175000351968,1.2126548497418512,0.8900926751036311,0.89009267455703,1.2126548169187958
-4.5,-4.5,7.500000000000001,0.7211356804584369,0.6413937577632943,0.8842836594167046,0.562228912247592,0.6279162147915114,0.6279161710363684,1.1955183228233504,0.9027001266643702,0.9027001276596346,1.1955182885203477
-4.5,-4.5,7.600000000000001,0.7189180493320003,0.640346882188793,0.8575520697839405,0.545319167413023,0.6586396204193927,0.6586395705873187,1.1696467845842085,0.9212641193259025,0.9212641250937996,1.1696467513915494
-4.5,-4.5,7.7,0.7126487789155074,0.6345188109660707,0.819235413419781,0.5319853621960152,0.6758625179989195,0.6758624608364995,1.1353641677086752,0.9250683561811129,0.925068370373615,1.1353641362818727
-4.5,-4.5,7.800000000000002,0.7123648306941627,0.6339256846260835,0.813683835206006,0.5368927278837485,0.6522363216910643,0.6522362659416504,1.0804570386897767,0.8726983880871654,0.8726984028690472,1.0804569732822948
-4.5,-4.5,7.9,0.7348406785831186,0.6463759227298411,0.8170451944797046,0.5420822448061235,0.6319519193580262,0.631951850289496,1.1339413854364613,0.888866073924451,0.8888661172463256,1.1339413254976933
-4.5,-4.5,8,0.748078164637678,0.6538834220035102,0.7827144689059452,0.5235467345517436,0.630504375742444,0.630504296418129,1.1840564257899655,0.8668198714266434,0.8668199393383992,1.1840563850588677
-4.5,-4.5,8.100000000000001,0.7563382265915339,0.6518803071252693,0.7420212004626386,0.5101845237429711,0.6399702080145453,0.6399701291403055,1.2032971272004316,0.8363689897064153,0.8363690669811715,1.2032970932116778
-4.5,-4.5,8.2,0.7612560713713667,0.6424798505763148,0.6931118675935067,0.5084195409352587,0.6570045447814886,0.6570044725076305,1.199063149116244,0.8306295052570012,0.830629570291419,1.199063121068266
-4.5,-4.5,8.3,0.7608108082947781,0.6324032300494855,0.6328076831295381,0.517230426114567,0.6743150015556669,0.6743149409273939,1.17804315311836,0.8556878947480039,0.8556879184480946,1.1780431386706918
-4.5,-4.5,8.4,0.7517492621918396,0.6298808966837323,0.5631580094636202,0.5327934506216976,0.6848938321333751,0.6848937913832265,1.145361080534118,0.9018941068123685,0.901894072009786,1.145361085459956
-4.5,-4.5,8.5,0.7320481242826304,0.6363245717334075,0.4934927030752933,0.5525219483291453,0.6812421953110104,0.6812421696137878,1.091469207980066,0.9379362414930266,0.9379361872814782,1.0914692401215775
-4.5,-4.5,8.600000000000003,0.7230423223504652,0.6437833085004819,0.437263749572633,0.5991180938231827,0.6514135737650332,0.6514135199216473,1.0650945365444728,0.9666635129247719,0.9666634860772388,1.0650945674269976
-4.5,-4.5,8.700000000000001,0.7218940725159364,0.6404509733228173,0.4011896512376696,0.6134431443233833,0.6220687795774428,0.6220687907791838,1.1263539334193393,0.9854424269731428,0.9854423932960817,1.1263539286958018
-4.5,-4.5,8.8,0.7154136991538427,0.6287694166193559,0.38096595728324023,0.6092060687770944,0.6011722396862313,0.6011722816527125,1.1686488386131986,0.9558584740873779,0.9558584490889267,1.168648839667715
-4.5,-4.5,8.9,0.7056845722056971,0.6165569272308967,0.3719640914179759,0.6052948840062959,0.5975273837079657,0.5975274365611108,1.1886501640103309,0.9260011196825637,0.9260010891531635,1.1886501614379086
-4.5,-4.5,9,0.693219474098698,0.6131720220435596,0.3739045383114374,0.6055750260727176,0.6100804698379537,0.6100805262650169,1.1891855224321861,0.913493793318168,0.9134937478436382,1.1891855097979214
-4.5,-4.5,9.100000000000001,0.6778102578149823,0.6185526409025854,0.3925971412723594,0.6082906342664515,0.6329604340279598,0.6329604928549448,1.174343894619738,0.919882846723658,0.9198827792234744,1.1743438782992852
-4.5,-4.5,9.200000000000003,0.658490483267177,0.6243406973449145,0.4368879842412093,0.6104543401572304,0.6552493727104062,0.6552494349722707,1.147293123816901,0.9405444966171174,0.9405443946495978,1.1472931142457081
-4.5,-4.5,9.3,0.6375464515572526,0.623398814620008,0.5233602438911062,0.6224363997674902,0.6534604128509374,0.6534604755703665,1.1051476550072643,0.9574331722280555,0.9574330003316793,1.105147659140799
-4.5,-4.5,9.4,0.6312768026008277,0.6196055220394121,0.624871756134679,0.65086360181938,0.6305955970340213,0.6305956112417627,1.1397064164168091,1.0098618097220473,1.0098616347660982,1.1397063942894514
-4.5,-4.5,9.5,0.6289554128951996,0.6192428661354662,0.6920267661185934,0.642316562198505,0.598171786315252,0.5981717581971794,1.1981494410050328,1.0017574090836172,1.0017573059291103,1.1981493369118064
-4.5,-4.5,9.600000000000001,0.625814393318789,0.6221544453855311,0.7254828747139461,0.6166545737843426,0.5816894939101591,0.5816894152711417,1.2344373292351019,0.9667593517189317,0.9667593727219589,1.234437164500009
-4.5,-4.5,9.700000000000003,0.6214369631992385,0.6253296248787308,0.7403109397661081,0.590482576665846,0.5884118486591,0.5884117155918375,1.2398589668523095,0.9459567946998676,0.9459569299005696,1.2398587770356657
-4.5,-4.5,9.8,0.617580321410105,0.6233013169455071,0.7478853081784665,0.5698500561621297,0.6092170452088841,0.6092168718504329,1.224972327784074,0.9439117030414266,0.9439119131691355,1.2249721395247408
-4.5,-4.5,9.9,0.6142170602709509,0.6145234834002631,0.752952242147018,0.5554049350713793,0.6350587372833238,0.6350585478189037,1.1986011714159548,0.9555074134228505,0.9555076602048541,1.1986010074739766
-4.5,-4.5,10,0.6096688356249812,0.6036785190208669,0.7628931115756256,0.5455850847276056,0.652924867160165,0.6529246900719747,1.1593684298423939,0.9721861072442041,0.9721863608627448,1.1593682921620279
-4.5,-4.5,10.100000000000001,0.612040960038991,0.603800218870012,0.8146909354708424,0.5641884766115403,0.6563089303897888,0.6563087922182708,1.1301915032670518,1.0127461778528475,1.012746326107085,1.1301913227704676
-4.5,-4.5,10.200000000000003,0.6209057664119969,0.6132063117728758,0.8582479729302568,0.5795124248765665,0.6407228177192247,0.6407226985191196,1.1484780711912388,1.0512014811909627,1.051201570649303,1.1484778693847795
-4.5,-4.5,10.3,0.6307208632603257,0.6205735455135191,0.8751762839730425,0.5659346855454511,0.6180677902120502,0.6180676434065229,1.1813753840927208,1.0304035408902306,1.0304036740200342,1.181375132762761
-4.5,-4.5,10.4,0.6364704077263211,0.6200295026468456,0.8619277821990968,0.5311343135665816,0.6187775005567366,0.6187772978851748,1.197887795904173,1.0089867343422445,1.0089869651913397,1.1978875045985804
-4.5,-4.5,10.5,0.639205230031876,0.6120889231076797,0.8340032564995387,0.49704062675840355,0.6375911444163738,0.6375908972131439,1.1893719648942103,1.0203767654301772,1.0203770570711583,1.1893716670575456
-4.5,-4.5,10.600000000000003,0.6405287973242766,0.6035384772547521,0.7943155886618115,0.4721625884130631,0.6632140129982296,0.6632137484216619,1.164545962234953,1.0493778572379602,1.0493781582099173,1.1645456795707814
-4.5,-4.5,10.700000000000003,0.6393387278136221,0.6033237382301259,0.7407920567514473,0.4594508654511887,0.6886241119937923,0.6886238403111392,1.1283224815045367,1.0806760178372425,1.0806763063497247,1.1283221988291714
-4.5,-4.5,10.8,0.6372460993009295,0.6095763842022993,0.6825554572166919,0.4682906650719312,0.706041902811013,0.706041514573812,1.0797271276274472,1.1049820754670303,1.1049823607135454,1.0797268812362244
-4.5,-4.5,10.9,0.6427187330247832,0.6147860873817909,0.6258853832706593,0.5041682133626753,0.7161346280981885,0.7161345139162291,1.0603048624555413,1.1483343677380706,1.148334559398815,1.0603045446223558
-4.5,-4.5,11,0.6569400103444633,0.61526390024477,0.5747706419894735,0.5416996082213313,0.694567251431043,0.6945672331883884,1.0704061363626534,1.1621012400698008,1.1621013358098753,1.0704057359134578
-4.5,-4.5,11.100000000000003,0.6752823335049425,0.6132295259890801,0.5380887829507205,0.5541633862819026,0.664913105981934,0.6649130298460516,1.1097552447980683,1.1199241899787908,1.1199241884149866,1.1097548096209864
-4.5,-4.5,11.200000000000003,0.6893567014111297,0.6124576574156021,0.5127724436376857,0.5479810910055721,0.6598189818312595,0.6598189755096854,1.1331057313770314,1.0814838600141794,1.0814837808473838,1.1331053417301578
-4.5,-4.5,11.3,0.6998932344063006,0.6144489793911497,0.4946428170624289,0.5429922699028809,0.6739842721261541,0.6739842434373071,1.1328644184613137,1.070452190911995,1.0704520700716575,1.1328641192695847
-4.5,-4.5,11.4,0.7066405774043216,0.6179761438047094,0.4837367145685468,0.5398520668796803,0.6973907682254559,0.697390778863464,1.1166873530307042,1.073537593189517,1.0735374953626151,1.1166871552093542
-4.5,-4.5,11.5,0.7077064258832108,0.6186359615168197,0.48295447304723854,0.5365632921737673,0.7207241600768377,0.720724194143202,1.0869615064645757,1.0774503349611333,1.0774503301237537,1.0869614405651062
-4.5,-4.5,11.600000000000003,0.7064183076836723,0.6168679033961632,0.4920387892209765,0.5419765273768402,0.7415898883463831,0.7415899896128229,1.0634506339267238,1.0914529217556577,1.0914528962348349,1.063450665209425
-4.5,-4.5,11.700000000000003,0.7033774432314851,0.61970804044446,0.5035433720637376,0.5532307717262382,0.7410677561463423,0.7410679454436451,1.0589955505453506,1.117305933361668,1.1173058730194658,1.0589956545069494
-4.5,-4.5,11.8,0.7067971763231616,0.6311915198169579,0.4958641110483077,0.5737492416736854,0.6988057780882945,0.6988060235196025,1.099734074865273,1.1107899721138095,1.11078971867382,1.099734241230767
-4.5,-4.5,11.9,0.7140236604676681,0.6414734397771324,0.4587296747595199,0.5751911059203693,0.657084770628346,0.6570849711145914,1.1574489041110467,1.0560775815841112,1.0560771157757622,1.1574490299885487
-4.5,-4.5,12,0.7172360483501559,0.6445194237918273,0.4283778872381094,0.5552351421593108,0.6514443200938034,0.6514444899993642,1.1783277003541253,1.0346677488613816,1.0346673115368337,1.1783277637231322
-4.5,-4.5,12.100000000000003,0.7182953078533894,0.6415375922481674,0.41727745214489137,0.5356119463853637,0.6643585782476048,0.6643587566690937,1.1744065746473416,1.040559358619149,1.040559077043885,1.1744066060031728
-4.5,-4.5,12.200000000000003,0.7182585235726661,0.6331705995355665,0.424849912112873,0.5209399986660983,0.6849749925366921,0.6849751471930681,1.1560786905791014,1.0513366167554534,1.0513365723542385,1.1560787305254852
-4.5,-4.5,12.3,0.7172408912656036,0.6253800631816517,0.45495965441267033,0.5125515317013887,0.7081115994616658,0.7081117635689106,1.131064241582533,1.064303144329771,1.0643032509098171,1.1310642346798776
-4.5,-4.5,12.4,0.7135965293792093,0.6271130726720613,0.5038411590361767,0.5078276219321443,0.7253168795195957,0.7253170651878309,1.1090427473051094,1.0926960868945341,1.0926962552641886,1.1090426890674985
-4.5,-4.5,12.5,0.7084114770319925,0.6357397453691214,0.5774633182415987,0.5087809942229187,0.720831539187538,0.7208317689243353,1.0938814402373922,1.1367086303737168,1.1367089161949637,1.0938813670913614
-4.5,-4.5,12.600000000000003,0.7091723301876103,0.6372993820361669,0.6432524007189512,0.5277197255149793,0.6836972765085813,0.6836976748404903,1.116494899435318,1.1479484702031473,1.1479488286988109,1.1164948700018207
-4.5,-4.5,12.700000000000003,0.7119887723356366,0.6341993638386867,0.6394081913369213,0.5364847753475409,0.6589393713145625,0.6589396899032195,1.1547048136435616,1.125073879323995,1.12507415667058,1.154704784268229
-4.5,-4.5,12.8,0.7108665608566334,0.6327479725713523,0.613183510674476,0.5199942075735562,0.6589847346924813,0.6589848999905791,1.1651300943964042,1.1416155629101064,1.1416158763383542,1.165129959198969
-4.5,-4.5,12.9,0.7090373203747161,0.6316926490379137,0.5890543851616988,0.5001015214565451,0.6695375572874865,0.669537571263973,1.1586000861707837,1.1651333753463873,1.1651337490137526,1.158599891534848
-4.5,-4.5,13,0.7088371016699234,0.6322504978622342,0.5679213340165802,0.486311223850582,0.6873368100644207,0.6873366312643107,1.141520269667138,1.1729948967079356,1.1729953690277968,1.1415201420817096
-4.5,-4.5,13.100000000000003,0.7097701748577661,0.6324756087466766,0.5481556487707997,0.48205218477583683,0.7103816866447058,0.710381488096395,1.1224991887489335,1.168688848466805,1.168689289412568,1.1224991208415092
-4.5,-4.5,13.200000000000003,0.7088071265544658,0.6292125469678603,0.5321374153852448,0.48385742999450265,0.7282185773328839,0.7282184102739558,1.1012581567854447,1.1604567929000578,1.1604571763998557,1.1012582616074993
-4.5,-4.5,13.3,0.7067337287465856,0.6231566007546435,0.532060151732465,0.49245435104358454,0.7250489917704388,0.7250488590021773,1.0916442684500554,1.1615331975871748,1.161533530868874,1.0916445219066901
-4.5,-4.5,13.4,0.7116245691351994,0.6209600657797233,0.5396638414867477,0.5215803343032132,0.6903690075788872,0.6903687651027416,1.1279360153174063,1.1202519262230293,1.1202523910496267,1.1279361056553183
