x1 (cm),y1 (cm),freq (GHz),"Electric field norm (V/m), Boundary Probe 2","Electric field norm (V/m), Boundary Probe 3","Electric field norm (V/m), Point Probe 2","Electric field norm (V/m), Detector 2","Electric field norm (V/m), Detector 1","Electric field norm (V/m), Detector 3","Electric field norm (V/m), Boundary Probe 7","Electric field norm (V/m), Boundary Probe 8","Electric field norm (V/m), Boundary Probe 9","Electric field norm (V/m), Boundary Probe 10"
-7,-7,27.8,0.681712681,0.602291411,0.454765402,0.924959212,1.058980985,1.058964444,1.004947451,0.999111234,1.058980985,1.004950111
-7,-7,27.9,0.680490181,0.607037888,0.453813202,0.930840804,1.063550909,1.063534559,1.012777277,1.002966029,1.063550909,1.012780206
-7,-7,28,0.678316397,0.609447506,0.459303367,0.936895781,1.067851771,1.06783616,1.017832117,1.008032413,1.067851771,1.017835116
-7,-7,28.1,0.676088931,0.608300574,0.471834289,0.942238223,1.069458501,1.069444434,1.019773395,1.01415198,1.069458501,1.019775771
-7,-7,28.2,0.673900553,0.605084205,0.487671229,0.946437432,1.066853011,1.066841424,1.020484165,1.019728403,1.066853011,1.020485705
-7,-7,28.3,0.67227861,0.601661698,0.50267451,0.950644074,1.060870537,1.060860813,1.019557616,1.027997855,1.060870537,1.019558256
-7,-7,28.4,0.67054567,0.601790562,0.503888715,0.950973473,1.050330573,1.050320258,1.014897489,1.033549033,1.050330573,1.014897513
-7,-7,28.5,0.674268839,0.606101621,0.479024985,0.945449814,1.05146841,1.05145654,1.010277991,1.030142193,1.05146841,1.010279575
-7,-7,28.6,0.67745502,0.607554437,0.435377542,0.944404462,1.05638677,1.056374665,1.014792601,1.029806509,1.05638677,1.01479475
-7,-7,28.7,0.678359428,0.60590081,0.393989117,0.944431825,1.063173833,1.063162257,1.020603744,1.028208339,1.063173833,1.020605302
-7,-7,28.8,0.678776025,0.603508627,0.364788053,0.945094963,1.069976556,1.069966157,1.023712473,1.028171486,1.069976556,1.023713049
-7,-7,28.9,0.679809069,0.6025929,0.350087984,0.946136124,1.073750847,1.073742178,1.024036486,1.029595537,1.073750847,1.024036007
-7,-7,29,0.682288411,0.604465878,0.347493856,0.947444543,1.073489466,1.073482454,1.022714388,1.031272137,1.073489466,1.022713389
-7,-7,29.1,0.685047637,0.607700138,0.371347865,0.948536498,1.06534745,1.065339542,1.020290245,1.031509377,1.06534745,1.020289309
-7,-7,29.2,0.688830118,0.610497022,0.425721364,0.945216449,1.052895308,1.052884736,1.016774271,1.022073064,1.052895308,1.016773729
-7,-7,29.3,0.698772375,0.609085836,0.456836724,0.943111099,1.05763698,1.05762579,1.017883292,1.015222704,1.05763698,1.01788331
-7,-7,29.4,0.705601053,0.6090987,0.456626438,0.942719151,1.067589226,1.067575929,1.025372729,1.009298762,1.067589226,1.02537158
-7,-7,29.5,0.708658651,0.613701284,0.449793086,0.940873402,1.078702772,1.078686838,1.031021602,1.003610249,1.078702772,1.031018073
-7,-7,29.6,0.709447267,0.618350422,0.444836378,0.938183796,1.087323053,1.087304934,1.032586334,1.001212862,1.087323053,1.032580738
-7,-7,29.7,0.709297339,0.619453152,0.441905706,0.935041598,1.091139737,1.09112062,1.031508497,1.000285703,1.091139737,1.031502131
-7,-7,29.8,0.70940392,0.616728498,0.441444092,0.932381694,1.089876852,1.089857205,1.028935624,1.000071514,1.089876852,1.028930178
-7,-7,29.9,0.709267626,0.612159633,0.439609033,0.929674953,1.080391505,1.08037099,1.026563715,0.996132263,1.080391505,1.026560665
-7,-7,30,0.71219556,0.609058653,0.444293983,0.925914018,1.073896762,1.073875882,1.024004749,0.986173208,1.073896762,1.024004242
-7,-7,30.1,0.721053806,0.612397618,0.468647075,0.926777967,1.081983589,1.081964533,1.02503592,0.984581588,1.081983589,1.025035611
-7,-7,30.2,0.726995439,0.617634072,0.492476953,0.927719227,1.089019348,1.089000756,1.028956064,0.980459575,1.089019348,1.028954155
-7,-7,30.3,0.729426264,0.619438761,0.516244887,0.929610315,1.095402648,1.095383901,1.030574668,0.981017122,1.095402648,1.030570185
-7,-7,30.4,0.729324756,0.61785443,0.544489607,0.930730895,1.099595751,1.099577448,1.028704498,0.984898884,1.099595751,1.028698274
-7,-7,30.5,0.727377508,0.615811321,0.575842105,0.930006661,1.10066866,1.100652219,1.024892448,0.989151858,1.10066866,1.024886379
-7,-7,30.6,0.7237261,0.615640517,0.604679952,0.927100738,1.096636528,1.096622066,1.020609708,0.990904936,1.096636528,1.020605125
-7,-7,30.7,0.718691963,0.61859063,0.613226727,0.922116831,1.085137429,1.085122713,1.016085659,0.988172386,1.085137429,1.01608287
-7,-7,30.8,0.716911055,0.62158745,0.604854762,0.920940648,1.079560219,1.079542155,1.013209167,0.989484293,1.079560219,1.013208006
-7,-7,30.9,0.720626802,0.619595205,0.591260414,0.922439042,1.079839363,1.079821795,1.014953032,0.992247683,1.079839363,1.014951063
-7,-7,31,0.722746564,0.615979183,0.561664451,0.925499157,1.081061751,1.081047435,1.018357812,0.995647266,1.081061751,1.018354542
-7,-7,31.1,0.722097553,0.613762784,0.53775214,0.930187955,1.083325821,1.083312516,1.019143148,1.002490447,1.083325821,1.019138276
-7,-7,31.2,0.720121832,0.613724558,0.527651753,0.934338178,1.084559778,1.084546178,1.016775714,1.009625672,1.084559778,1.016769313
-7,-7,31.3,0.717344533,0.61415348,0.528245729,0.936764914,1.083114925,1.083101377,1.012872748,1.014380052,1.083114925,1.012865917
-7,-7,31.4,0.713026883,0.61279118,0.529844017,0.936941762,1.075729551,1.075716435,1.009632872,1.015035981,1.075729551,1.009627223
-7,-7,31.5,0.706420985,0.60991051,0.519303427,0.935283896,1.060668137,1.060654194,1.008334813,1.012953983,1.060668137,1.008331211
-7,-7,31.6,0.702013519,0.606321084,0.484401672,0.936683701,1.05476201,1.054747255,1.008537404,1.016827868,1.05476201,1.008533629
-7,-7,31.7,0.700622378,0.606682635,0.427942203,0.935668232,1.054920995,1.054905939,1.009939192,1.017318312,1.054920995,1.009934483
-7,-7,31.8,0.697998166,0.61211608,0.387400833,0.936078698,1.060028828,1.060014733,1.010092475,1.022448791,1.060028828,1.01008737
-7,-7,31.9,0.693671961,0.615928124,0.376022135,0.936216823,1.065292385,1.065278461,1.007370733,1.026086229,1.065292385,1.007366522
-7,-7,32,0.689264656,0.615234635,0.379670963,0.935845834,1.068873778,1.068861176,1.003009924,1.027216823,1.068873778,1.003006517
-7.5,-7.5,1,0.657756124,0.641443843,0.484906558,1.049551689,0.722945881,0.722945881,0.828663303,1.267740342,0.722945881,0.828663303
-7.5,-7.5,1.1,0.675533594,0.629115745,0.491417977,1.084662489,0.677280679,0.677280679,0.918154803,1.254330431,0.677280679,0.918154803
-7.5,-7.5,1.2,0.697816359,0.633075261,0.501178703,1.090858059,0.623049111,0.623049111,1.00051609,1.1735201,0.623049111,1.00051609
-7.5,-7.5,1.3,0.71910428,0.64333256,0.514040348,1.079422729,0.553126067,0.553126067,1.070932937,1.063937774,0.553126067,1.070932937
-7.5,-7.5,1.4,0.731324465,0.646824603,0.532545019,1.077585121,0.470867004,0.470867004,1.128279145,1.001599583,0.470867004,1.128279145
-7.5,-7.5,1.5,0.730461992,0.64280452,0.563041234,1.103840229,0.397130148,0.397130149,1.172404594,1.036051332,0.397130148,1.172404594
-7.5,-7.5,1.6,0.721178709,0.641876897,0.603122115,1.141523298,0.356370549,0.35637055,1.201777713,1.122914046,0.356370549,1.201777713
-7.5,-7.5,1.7,0.711667351,0.65561833,0.641496521,1.163210695,0.354714245,0.354714246,1.212673821,1.188630868,0.354714245,1.212673822
-7.5,-7.5,1.8,0.70772364,0.676596233,0.672795623,1.155969072,0.381528204,0.381528205,1.200264025,1.198297102,0.381528204,1.200264025
-7.5,-7.5,1.9,0.712220032,0.690672351,0.697799691,1.120182857,0.422759925,0.422759926,1.160827732,1.153062073,0.422759925,1.160827732
-7.5,-7.5,2,0.726232099,0.689457674,0.71897673,1.064402968,0.467928427,0.467928428,1.096760477,1.07229243,0.467928427,1.096760477
-7.5,-7.5,2.1,0.748660589,0.674286153,0.738480824,1.006823961,0.511712022,0.511712023,1.028182478,0.986306098,0.511712022,1.028182478
-7.5,-7.5,2.2,0.774089943,0.65702969,0.75757799,0.974955434,0.557065601,0.557065605,1.00168155,0.927884225,0.557065601,1.00168155
-7.5,-7.5,2.3,0.793390304,0.658705435,0.776278182,0.981035085,0.620219798,0.620219797,1.053936253,0.90281338,0.620219798,1.053936253
-7.5,-7.5,2.4,0.801407493,0.671043272,0.79282222,1.00139286,0.696065759,0.696065759,1.148931866,0.889555208,0.696065759,1.148931866
-7.5,-7.5,2.5,0.799660691,0.67471754,0.803487944,1.008456911,0.776984633,0.776984633,1.219507416,0.876054562,0.776984633,1.219507416
-7.5,-7.5,2.6,0.792559778,0.664827039,0.803708863,0.99809159,0.855747864,0.855747864,1.244748516,0.861809844,0.855747864,1.244748516
-7.5,-7.5,2.7,0.784878977,0.6464169,0.790123764,0.98282875,0.923600643,0.923600643,1.239849211,0.855738693,0.923600643,1.23984921
-7.5,-7.5,2.8,0.780905304,0.640266025,0.760462043,0.979520401,0.973172262,0.973172262,1.222037704,0.877833988,0.973172262,1.222037704
-7.5,-7.5,2.9,0.783578084,0.653394987,0.710142522,0.993347952,0.995817581,0.99581758,1.202337476,0.928647345,0.995817581,1.202337475
-7.5,-7.5,3,0.791196424,0.670653061,0.633121213,1.00792926,0.978363129,0.978363128,1.194489818,0.961335132,0.978363129,1.194489817
-7.5,-7.5,3.1,0.794923093,0.676689673,0.541659952,1.00014573,0.923413646,0.923413645,1.208450795,0.927864898,0.923413646,1.208450795
-7.5,-7.5,3.2,0.78833108,0.664192875,0.479287836,0.974379143,0.879585259,0.879585259,1.221286343,0.874514535,0.879585259,1.221286343
-7.5,-7.5,3.3,0.775201132,0.646993539,0.458249506,0.957222905,0.882338967,0.882338967,1.204987667,0.885114517,0.882338967,1.204987667
-7.5,-7.5,3.4,0.758251205,0.638561649,0.442778919,0.952033505,0.910836797,0.910836796,1.161718038,0.953038963,0.910836797,1.161718038
-7.5,-7.5,3.5,0.735855156,0.639588623,0.412541278,0.947728808,0.935949565,0.935949563,1.10564002,1.032586069,0.935949565,1.105640019
-7.5,-7.5,3.6,0.707543346,0.643717627,0.37919932,0.944797636,0.940613108,0.940613107,1.049847006,1.109794634,0.940613108,1.049847005
-7.5,-7.5,3.7,0.678480099,0.638350957,0.380438025,0.948949254,0.914587814,0.914587813,1.009283448,1.176334204,0.914587814,1.009283446
-7.5,-7.5,3.8,0.654231654,0.619464828,0.404637837,0.954811831,0.84875411,0.848754111,1.009433618,1.182402791,0.84875411,1.009433617
-7.5,-7.5,3.9,0.63374356,0.604160142,0.451762768,0.946076029,0.762889833,0.762889834,1.057347563,1.089579297,0.762889833,1.057347562
-7.5,-7.5,4,0.618567181,0.613255457,0.515651491,0.931015203,0.72927165,0.729271651,1.079154042,1.022470282,0.72927165,1.079154039
-7.5,-7.5,4.1,0.610377012,0.627352702,0.556793277,0.927082199,0.754169892,0.754169892,1.042341443,1.057696658,0.754169892,1.042341439
-7.5,-7.5,4.2,0.602123634,0.630827069,0.575227551,0.925745614,0.792044003,0.792044003,0.990208036,1.116127938,0.792044003,0.990208032
-7.5,-7.5,4.3,0.59091084,0.620061992,0.58562439,0.921932384,0.821973401,0.821973403,0.950468864,1.152977124,0.821973401,0.950468861
-7.5,-7.5,4.4,0.575624476,0.601480809,0.598528143,0.916086013,0.837722435,0.837722438,0.930812111,1.164378679,0.837722435,0.930812109
-7.5,-7.5,4.5,0.560034568,0.591587384,0.625830069,0.906473819,0.834188177,0.834188182,0.93613916,1.145627326,0.834188177,0.936139159
-7.5,-7.5,4.6,0.550948527,0.605066056,0.689889268,0.889909941,0.803562863,0.803562869,0.978913131,1.071542119,0.803562863,0.978913131
-7.5,-7.5,4.7,0.557998977,0.621275876,0.795484618,0.878806152,0.760850284,0.760850289,1.031824325,0.968209496,0.760850284,1.031824322
-7.5,-7.5,4.8,0.573248209,0.615629352,0.86181877,0.885939679,0.770893669,0.770893671,1.010439284,0.967524178,0.770893669,1.010439277
-7.5,-7.5,4.9,0.580361129,0.600658855,0.872948764,0.887168803,0.818853748,0.818853748,0.958870716,1.000978639,0.818853748,0.958870708
-7.5,-7.5,5,0.583286009,0.586970811,0.865278854,0.881949594,0.865333611,0.865333609,0.926604061,1.007772638,0.865333611,0.926604055
-7.5,-7.5,5.1,0.585214998,0.586348843,0.849355406,0.87721943,0.900420164,0.90042016,0.914161665,0.99605105,0.900420164,0.914161662
-7.5,-7.5,5.2,0.587755427,0.595713942,0.825227147,0.870957744,0.919137568,0.919137562,0.912742913,0.969264917,0.919137568,0.912742911
-7.5,-7.5,5.3,0.59473901,0.606853534,0.794458107,0.852668603,0.913019729,0.913019722,0.91654781,0.913467532,0.913019729,0.91654781
-7.5,-7.5,5.4,0.611826328,0.610998553,0.764313273,0.820497224,0.868151898,0.868151891,0.928079864,0.831235119,0.868151898,0.928079864
-7.5,-7.5,5.5,0.638470439,0.599173071,0.742223445,0.829981338,0.818868128,0.818868096,0.929610606,0.851533137,0.818868128,0.929610599
-7.5,-7.5,5.6,0.662668999,0.598751542,0.726235619,0.868490021,0.868853597,0.868853575,0.900789112,0.939805885,0.868853597,0.900789102
-7.5,-7.5,5.7,0.681694364,0.614362873,0.706724028,0.880287333,0.931756284,0.931756261,0.88696464,0.963403586,0.931756284,0.886964634
-7.5,-7.5,5.8,0.695689902,0.627466709,0.675605341,0.885260353,0.975874547,0.975874523,0.89096849,0.964859342,0.975874547,0.890968489
-7.5,-7.5,5.9,0.704330605,0.630793282,0.630154095,0.89271574,1.001650454,1.001650428,0.905918762,0.963684508,1.001650454,0.905918764
-7.5,-7.5,6,0.708578638,0.622420757,0.571309313,0.901803508,1.007205389,1.007205364,0.930351815,0.954796164,1.007205389,0.930351822
-7.5,-7.5,6.1,0.709050481,0.609239296,0.501843482,0.909482829,0.988269032,0.988269009,0.967747075,0.930581231,0.988269032,0.967747084
-7.5,-7.5,6.2,0.70515748,0.608057544,0.418142239,0.924886033,0.939021265,0.939021229,1.015551844,0.931532688,0.939021265,1.015551844
-7.5,-7.5,6.3,0.706385906,0.62623328,0.347426478,0.956072203,0.92069635,0.920696287,0.996499695,1.037427664,0.92069635,0.996499689
-7.5,-7.5,6.4,0.723688676,0.632732094,0.391967474,0.967059656,0.966791147,0.966791103,0.961244328,1.076540699,0.966791147,0.961244332
-7.5,-7.5,6.5,0.739242969,0.630294735,0.422038265,0.974190086,1.004604932,1.004604895,0.964431193,1.080209785,1.004604932,0.964431204
-7.5,-7.5,6.6,0.748014895,0.622759679,0.431230174,0.97922718,1.033459511,1.033459475,0.977413729,1.079319718,1.033459511,0.977413745
-7.5,-7.5,6.7,0.748477764,0.61908256,0.436395342,0.978288105,1.051591049,1.051591015,0.988730649,1.070025394,1.051591049,0.988730669
-7.5,-7.5,6.8,0.741272498,0.625087183,0.453259168,0.97154271,1.054473887,1.054473855,0.994481419,1.051801271,1.054473887,0.99448144
-7.5,-7.5,6.9,0.729520796,0.636666386,0.489829772,0.966957848,1.037440947,1.037440919,0.997530111,1.040197878,1.037440947,0.99753013
-7.5,-7.5,7,0.71582822,0.643404265,0.579922206,0.976080902,0.993516828,0.993516821,0.995635118,1.08044297,0.993516828,0.995635122
-7.5,-7.5,7.1,0.727380118,0.637040059,0.716379605,0.971476526,0.979223264,0.979223216,0.968879064,1.109136714,0.979223264,0.968879044
-7.5,-7.5,7.2,0.744426749,0.633531008,0.756775122,0.96960127,0.998693623,0.998693548,0.978480296,1.087860249,0.998693623,0.978480297
-7.5,-7.5,7.3,0.755420868,0.631983721,0.768466757,0.968225789,1.017489858,1.017489778,0.998953899,1.063460879,1.017489858,0.998953913
-7.5,-7.5,7.4,0.762770025,0.634726726,0.768797321,0.961081033,1.033413332,1.033413251,1.014998554,1.032792357,1.033413332,1.014998576
-7.5,-7.5,7.5,0.764582049,0.636112298,0.759529652,0.951105186,1.039773471,1.039773391,1.025976287,1.002422343,1.039773471,1.025976314
-7.5,-7.5,7.6,0.759261607,0.631039855,0.743473014,0.944673361,1.029095974,1.029095896,1.035570599,0.98336733,1.029095974,1.035570625
-7.5,-7.5,7.7,0.747663783,0.620135099,0.728540642,0.951402257,0.993775206,0.993775127,1.045359925,0.996861404,0.993775206,1.045359944
-7.5,-7.5,7.8,0.740340705,0.610001631,0.760515271,0.949203409,0.930200834,0.930200746,1.027948949,1.027199387,0.930200834,1.02794897
-7.5,-7.5,7.9,0.752624168,0.619108487,0.783405346,0.931196576,0.931313357,0.931313292,1.013944104,1.006945802,0.931313357,1.013944145
-7.5,-7.5,8,0.754561008,0.631958772,0.768398301,0.928578571,0.952222435,0.952222379,1.025211946,0.993610597,0.952222435,1.02521199
-7.5,-7.5,8.1,0.753412597,0.639491958,0.745956095,0.917993209,0.975339073,0.975339018,1.033777962,0.965277563,0.975339073,1.033777997
-7.5,-7.5,8.2,0.750540869,0.637329354,0.71271056,0.905719354,0.994547676,0.994547623,1.03678666,0.936822359,0.994547676,1.036786681
-7.5,-7.5,8.3,0.744030066,0.626336805,0.664834486,0.898550334,1.003584079,1.003584037,1.034512032,0.924094372,1.003584079,1.03451204
-7.5,-7.5,8.4,0.731716998,0.614377229,0.602827948,0.901416443,0.996714448,0.996714426,1.029109163,0.937558317,0.996714448,1.029109158
-7.5,-7.5,8.5,0.713606633,0.612742693,0.534272508,0.914142746,0.965512962,0.965512948,1.020154352,0.977838903,0.965512962,1.020154333
-7.5,-7.5,8.6,0.706907119,0.61676892,0.474333602,0.904297852,0.954298059,0.954297954,1.001238426,0.979165138,0.954298059,1.00123844
-7.5,-7.5,8.7,0.704811444,0.614247101,0.439128029,0.915520098,0.987242923,0.9872428,1.014509495,0.991645305,0.987242923,1.014509529
-7.5,-7.5,8.8,0.698370504,0.607907875,0.426477987,0.916378941,1.024760013,1.024759896,1.027339516,0.983802956,1.024760013,1.027339541
-7.5,-7.5,8.9,0.69009398,0.59995789,0.416113325,0.909698373,1.062704141,1.062704037,1.032961355,0.969693362,1.062704141,1.032961361
-7.5,-7.5,9,0.680414149,0.598846496,0.397094059,0.90615666,1.093700353,1.093700267,1.033704093,0.968084658,1.093700353,1.033704082
-7.5,-7.5,9.1,0.6683786,0.604590645,0.373183803,0.910055125,1.112654284,1.112654213,1.032377194,0.983540378,1.112654284,1.032377175
-7.5,-7.5,9.2,0.652529741,0.610964603,0.360516657,0.922024228,1.112945049,1.112944989,1.031643353,1.014231936,1.112945049,1.031643333
-7.5,-7.5,9.3,0.63599392,0.609864338,0.405049323,0.927837222,1.09147365,1.091473557,1.028722554,1.030022901,1.09147365,1.028722545
-7.5,-7.5,9.4,0.632868551,0.602184064,0.495959599,0.935523154,1.09388716,1.093886978,1.034173056,1.040008862,1.09388716,1.034173082
-7.5,-7.5,9.5,0.635056743,0.597873426,0.564402947,0.9430706,1.10017417,1.100173955,1.048835146,1.030422553,1.10017417,1.048835169
-7.5,-7.5,9.6,0.638757687,0.601481286,0.59609705,0.944639647,1.117140446,1.117140212,1.057727969,1.014901862,1.117140446,1.057727977
-7.5,-7.5,9.7,0.642184041,0.607243006,0.602727642,0.947148311,1.135627327,1.135627085,1.05928607,1.01619391,1.135627327,1.059286067
-7.5,-7.5,9.8,0.644749555,0.609599412,0.60013103,0.950706496,1.147462729,1.147462487,1.056135871,1.029989303,1.147462729,1.056135866
-7.5,-7.5,9.9,0.645954429,0.604188164,0.599366758,0.953306533,1.146312441,1.146312205,1.04990846,1.046532841,1.146312441,1.049908456
-7.5,-7.5,10,0.645249791,0.592726006,0.610282308,0.950717379,1.12326144,1.123261219,1.039275602,1.053752224,1.12326144,1.039275592
-7.5,-7.5,10.1,0.650338217,0.590671346,0.66876974,0.944236508,1.091430241,1.091430006,1.027873259,1.05211313,1.091430241,1.027873246
-7.5,-7.5,10.2,0.661989839,0.603874526,0.719214759,0.937007715,1.067113434,1.067113202,1.027251081,1.034573195,1.067113434,1.027251063
-7.5,-7.5,10.3,0.674049503,0.614402355,0.740421231,0.934989629,1.063478521,1.063478289,1.036116334,1.009470578,1.063478521,1.036116304
-7.5,-7.5,10.4,0.684477685,0.617118608,0.729355389,0.944301264,1.076398436,1.076398194,1.045331741,1.007880416,1.076398436,1.045331695
-7.5,-7.5,10.5,0.695150531,0.614440409,0.702894294,0.953810074,1.087616066,1.087615821,1.046936437,1.017338578,1.087616066,1.046936385
-7.5,-7.5,10.6,0.705624471,0.610378401,0.666873317,0.959733239,1.091008814,1.091008591,1.043705786,1.027108025,1.091008814,1.043705743
-7.5,-7.5,10.7,0.712792271,0.611738402,0.622973471,0.961117997,1.083472367,1.08347219,1.039819965,1.030610175,1.083472367,1.039819944
-7.5,-7.5,10.8,0.716026759,0.62029156,0.581980307,0.957572,1.063484707,1.06348455,1.037400312,1.024364528,1.063484707,1.037400327
-7.5,-7.5,10.9,0.722495454,0.626764581,0.546878197,0.952430178,1.044814396,1.044814229,1.042186435,1.011759953,1.044814396,1.042186454
-7.5,-7.5,11,0.729675678,0.62402633,0.517295164,0.941763462,1.030670772,1.030670571,1.051456995,0.98590087,1.030670772,1.051456976
-7.5,-7.5,11.1,0.736572694,0.61682424,0.497382128,0.941577198,1.042558736,1.042558507,1.056338286,0.985244719,1.042558736,1.056338209
-7.5,-7.5,11.2,0.740584388,0.616218882,0.48220289,0.94600037,1.062465255,1.062465039,1.052462901,0.996460601,1.062465255,1.052462791
-7.5,-7.5,11.3,0.744165553,0.621778678,0.467147047,0.945385169,1.076244265,1.076244083,1.042817903,0.998526241,1.076244265,1.042817797
-7.5,-7.5,11.4,0.747134513,0.627685728,0.452264859,0.941586439,1.083116893,1.083116755,1.031909068,0.994001922,1.083116893,1.031908989
-7.5,-7.5,11.5,0.746671195,0.628224086,0.4412594,0.93632569,1.08007494,1.080074845,1.021586808,0.986703122,1.08007494,1.021586768
-7.5,-7.5,11.6,0.744523803,0.622605644,0.436005965,0.930188196,1.071517696,1.071517602,1.012238252,0.978099046,1.071517696,1.012238226
-7.5,-7.5,11.7,0.739872998,0.615774988,0.431675011,0.919290231,1.051862055,1.051861944,1.003238734,0.960717393,1.051862055,1.003238679
-7.5,-7.5,11.8,0.741053615,0.619086529,0.411446355,0.917722574,1.042524636,1.042524403,1.002633292,0.966391954,1.042524636,1.002633145
-7.5,-7.5,11.9,0.746394272,0.628860707,0.368005178,0.924834351,1.065208287,1.06520799,1.007955607,0.990425734,1.065208287,1.00795539
-7.5,-7.5,12,0.746651244,0.633792898,0.353451375,0.921930585,1.088856007,1.088855744,1.004177472,0.995078077,1.088856007,1.004177274
-7.5,-7.5,12.1,0.744344603,0.632941966,0.360631622,0.914116753,1.103580019,1.103579778,0.994739788,0.991184574,1.103580019,0.994739645
-7.5,-7.5,12.2,0.740969237,0.627405681,0.363228459,0.907384816,1.110187152,1.110186933,0.985518442,0.986856275,1.110187152,0.985518359
-7.5,-7.5,12.3,0.737116876,0.620138153,0.380157291,0.903834469,1.109223012,1.109222779,0.980401232,0.98366273,1.109223012,0.98040118
-7.5,-7.5,12.4,0.730928169,0.619310745,0.425228259,0.901482133,1.097929683,1.097929421,0.980204895,0.976686203,1.097929683,0.980204834
-7.5,-7.5,12.5,0.724075928,0.624594414,0.501878258,0.9067744,1.077277915,1.077277546,0.984879673,0.983503224,1.077277915,0.984879585
-7.5,-7.5,12.6,0.726664153,0.623899176,0.581019736,0.924767859,1.079996554,1.079996057,0.992360526,1.021724219,1.079996554,0.992360386
-7.5,-7.5,12.7,0.731306572,0.617102978,0.590455587,0.928070303,1.108430121,1.108429705,0.989387398,1.032413815,1.108430121,0.989387246
-7.5,-7.5,12.8,0.727721115,0.613262722,0.566969117,0.92179097,1.12301649,1.123016162,0.979478365,1.026273854,1.12301649,0.979478258
-7.5,-7.5,12.9,0.720617217,0.612418509,0.540615288,0.917769276,1.128432821,1.128432555,0.9723565,1.026555206,1.128432821,0.972356428
-7.5,-7.5,13,0.712149341,0.615862485,0.516629568,0.91584512,1.129753998,1.129753766,0.969979684,1.028503511,1.129753998,0.969979629
-7.5,-7.5,13.1,0.702799785,0.619244823,0.496242979,0.913915704,1.127852825,1.12785261,0.97140774,1.025769518,1.127852825,0.97140767
-7.5,-7.5,13.2,0.692349859,0.619726892,0.480587616,0.914439608,1.117063246,1.11706301,0.973848417,1.025626024,1.117063246,0.973848319
-7.5,-7.5,13.3,0.685150889,0.615517402,0.4793367,0.921314873,1.100768191,1.10076781,0.975890787,1.041385586,1.100768191,0.975890656
-7.5,-7.5,13.4,0.689384822,0.610993955,0.491598488,0.927129081,1.105555315,1.105554789,0.973404637,1.061189143,1.105555315,0.973404494
-7.5,-7.5,13.5,0.690483769,0.610259786,0.487051624,0.919507132,1.118204619,1.118204177,0.965303903,1.042539277,1.118204619,0.965303843
-7.5,-7.5,13.6,0.68520848,0.611501644,0.484363568,0.916708068,1.118444741,1.118444386,0.96135543,1.029809164,1.118444741,0.961355481
-7.5,-7.5,13.7,0.678149607,0.610116361,0.489396885,0.91792771,1.114280039,1.114279775,0.96250619,1.025557837,1.114280039,0.962506336
-7.5,-7.5,13.8,0.670938216,0.604614059,0.501035186,0.919101479,1.109208831,1.109208597,0.966999176,1.021300931,1.109208831,0.966999381
-7.5,-7.5,13.9,0.662653859,0.595876814,0.512877489,0.920035838,1.099811337,1.099811101,0.973102706,1.017692599,1.099811337,0.973102927
-7.5,-7.5,14,0.653410206,0.590050052,0.515793793,0.922491556,1.082710879,1.082710619,0.981214874,1.017474305,1.082710879,0.98121509
-7.5,-7.5,14.1,0.647796042,0.596638291,0.502509798,0.927593302,1.059644769,1.059644419,0.994390704,1.021658155,1.059644769,0.994390898
-7.5,-7.5,14.2,0.654066758,0.605623793,0.475126522,0.916428714,1.059965974,1.059965465,0.995942128,1.002086495,1.059965974,0.995942313
-7.5,-7.5,14.3,0.657282792,0.608401253,0.450112448,0.90657278,1.065578674,1.065578262,0.989509141,0.981287346,1.065578674,0.989509346
-7.5,-7.5,14.4,0.657399462,0.609049959,0.440339985,0.907215543,1.064517369,1.064517041,0.992774283,0.972632213,1.064517369,0.992774502
-7.5,-7.5,14.5,0.657756328,0.606346034,0.441766883,0.911107633,1.061757845,1.061757578,1.000366314,0.96786499,1.061757845,1.000366549
-7.5,-7.5,14.6,0.659474775,0.603161138,0.44587793,0.916084607,1.057264743,1.057264546,1.007596279,0.966991283,1.057264743,1.007596519
-7.5,-7.5,14.7,0.662207674,0.603569954,0.446023168,0.921772308,1.050357068,1.050356944,1.012079651,0.971353064,1.050357068,1.012079863
-7.5,-7.5,14.8,0.664217225,0.605857016,0.44112256,0.92762452,1.038175569,1.038175435,1.013557638,0.980498966,1.038175569,1.013557774
-7.5,-7.5,14.9,0.665673804,0.60447486,0.44553649,0.925077488,1.025937852,1.025937584,1.011118778,0.977924508,1.025937852,1.01111887
-7.5,-7.5,15,0.676061911,0.600500754,0.440735699,0.910064098,1.045618387,1.045618103,0.998609706,0.962044128,1.045618387,0.998610015
-7.5,-7.5,15.1,0.682756021,0.601048193,0.427275455,0.910172657,1.059347626,1.059347403,0.999001246,0.965846851,1.059347626,0.999001662
-7.5,-7.5,15.2,0.68578134,0.606786743,0.418477212,0.915720175,1.067097538,1.067097409,1.008489846,0.972297215,1.067097538,1.008490225
-7.5,-7.5,15.3,0.688547907,0.614278215,0.414114088,0.923488726,1.073074059,1.073074058,1.017562757,0.982841495,1.073074059,1.01756304
-7.5,-7.5,15.4,0.692114877,0.618731197,0.412482388,0.931996424,1.0788581,1.078858235,1.02289506,0.996708302,1.0788581,1.02289523
-7.5,-7.5,15.5,0.69644626,0.618071503,0.412209977,0.940888107,1.083088292,1.083088458,1.025294716,1.012311496,1.083088292,1.025294772
