x1 (cm),y1 (cm),freq (GHz),"Electric field norm (V/m), Boundary Probe 2","Electric field norm (V/m), Boundary Probe 3","Electric field norm (V/m), Point Probe 2","Electric field norm (V/m), Detector 1","Electric field norm (V/m), Detector 2p","Electric field norm (V/m), Detector 2n","Electric field norm (V/m), Boundary Probe 3n","Electric field norm (V/m), Boundary Probe 4n","Electric field norm (V/m), Boundary Probe 4p","Electric field norm (V/m), Boundary Probe 3p"
-9.5,-9.5,4.8,0.57842,0.63141,0.75295,0.26885,1.0477,1.0477,0.97124,1.1313,1.1313,0.97124
-9.5,-9.5,4.9,0.58611,0.61393,0.74884,0.32863,1.095,1.095,1.0275,1.0445,1.0445,1.0275
-9.5,-9.5,5,0.58454,0.60143,0.72595,0.37336,1.1147,1.1147,1.0836,1.0014,1.0014,1.0836
-9.5,-9.5,5.1,0.57737,0.59856,0.69706,0.41732,1.1144,1.1144,1.1222,0.98929,0.98929,1.1222
-9.5,-9.5,5.2,0.56576,0.59913,0.66416,0.46074,1.0967,1.0967,1.1413,1.0051,1.0051,1.1413
-9.5,-9.5,5.3,0.55431,0.59953,0.63129,0.49062,1.061,1.061,1.1416,1.0214,1.0214,1.1416
-9.5,-9.5,5.4,0.55632,0.59895,0.60842,0.48507,1.0105,1.0105,1.1173,0.9802,0.9802,1.1173
-9.5,-9.5,5.5,0.57688,0.58717,0.6032,0.49409,1.0006,1.0006,1.0857,0.90534,0.90534,1.0857
-9.5,-9.5,5.6,0.59699,0.58584,0.60977,0.58184,1.0628,1.0628,1.0952,0.93773,0.93773,1.0952
-9.5,-9.5,5.7,0.61474,0.59916,0.61343,0.64209,1.1129,1.1129,1.0998,0.97474,0.97474,1.0998
-9.5,-9.5,5.8,0.6323,0.61274,0.60179,0.67447,1.1416,1.1416,1.0879,0.98801,0.98801,1.0879
-9.5,-9.5,5.9,0.64621,0.62021,0.56934,0.69639,1.1507,1.1507,1.0675,0.98626,0.98626,1.0675
-9.5,-9.5,6,0.65456,0.61834,0.5168,0.71598,1.1404,1.1404,1.042,0.96924,0.96924,1.042
-9.5,-9.5,6.1,0.65702,0.60936,0.44788,0.72771,1.1124,1.1124,1.0097,0.93189,0.93189,1.0097
-9.5,-9.5,6.2,0.65316,0.60737,0.35833,0.69981,1.0747,1.0747,0.97387,0.90157,0.90157,0.97387
-9.5,-9.5,6.3,0.65443,0.62212,0.40132,0.65772,1.0919,1.0919,0.99121,0.98042,0.98042,0.99121
-9.5,-9.5,6.4,0.67093,0.62737,0.48504,0.6909,1.1426,1.1426,1.0154,1.0472,1.0472,1.0154
-9.5,-9.5,6.5,0.68357,0.62767,0.52739,0.7074,1.1707,1.1707,1.0089,1.083,1.083,1.0089
-9.5,-9.5,6.6,0.69043,0.62566,0.55019,0.70657,1.1852,1.1852,0.99768,1.1075,1.1075,0.99768
-9.5,-9.5,6.7,0.69161,0.62929,0.56439,0.70169,1.1877,1.1877,0.99189,1.1074,1.1074,0.99189
-9.5,-9.5,6.8,0.68826,0.63926,0.57732,0.70277,1.1779,1.1779,0.9942,1.0799,1.0799,0.9942
-9.5,-9.5,6.9,0.68191,0.65079,0.59472,0.70869,1.1563,1.1563,0.99951,1.0501,1.0501,0.99951
-9.5,-9.5,7,0.67638,0.65436,0.6548,0.68187,1.1317,1.1317,1.0021,1.0604,1.0604,1.0021
-9.5,-9.5,7.1,0.69721,0.64218,0.79044,0.65093,1.1647,1.1647,1.0106,1.0481,1.0481,1.0106
-9.5,-9.5,7.2,0.72026,0.63339,0.8315,0.66864,1.1983,1.1983,1.0102,1.003,1.003,1.0102
-9.5,-9.5,7.3,0.73666,0.63308,0.83446,0.67386,1.2141,1.2141,1.0092,0.96789,0.96789,1.0092
-9.5,-9.5,7.4,0.74941,0.63952,0.81916,0.67239,1.2146,1.2146,1.0092,0.94559,0.94559,1.0092
-9.5,-9.5,7.5,0.75723,0.64485,0.78704,0.66892,1.1971,1.1971,1.0067,0.94188,0.94188,1.0067
-9.5,-9.5,7.6,0.75728,0.64249,0.74059,0.66739,1.1623,1.1623,1.001,0.96149,0.96149,1.001
-9.5,-9.5,7.7,0.74777,0.63008,0.68824,0.66826,1.115,1.115,0.99826,1.0005,1.0005,0.99826
-9.5,-9.5,7.8,0.74169,0.6148,0.6824,0.63378,1.0815,1.0815,1.0106,0.99831,0.99831,1.0106
-9.5,-9.5,7.9,0.75953,0.62166,0.69716,0.60196,1.1205,1.1205,1.0065,0.97901,0.97901,1.0065
-9.5,-9.5,8,0.76352,0.63331,0.68269,0.57974,1.149,1.149,0.99812,0.96674,0.96674,0.99812
-9.5,-9.5,8.1,0.76175,0.64197,0.66594,0.54737,1.1671,1.1671,0.99026,0.96326,0.96326,0.99026
-9.5,-9.5,8.2,0.75678,0.64274,0.64033,0.51429,1.1748,1.1748,0.98405,0.98073,0.98073,0.98405
-9.5,-9.5,8.3,0.74728,0.6359,0.59977,0.48433,1.1723,1.1723,0.98088,1.0127,1.0127,0.98088
-9.5,-9.5,8.4,0.7309,0.62686,0.5442,0.46007,1.1606,1.1606,0.9799,1.0443,1.0443,0.9799
-9.5,-9.5,8.5,0.70719,0.6244,0.48144,0.4453,1.1433,1.1433,0.98198,1.0426,1.0426,0.98198
-9.5,-9.5,8.6,0.69629,0.62798,0.42568,0.4107,1.17,1.17,0.97828,1.0207,1.0207,0.97828
-9.5,-9.5,8.7,0.69194,0.62729,0.38788,0.39574,1.2022,1.2022,0.97632,1.0151,1.0151,0.97632
-9.5,-9.5,8.8,0.68422,0.62086,0.36671,0.37887,1.2199,1.2199,0.98465,1.0168,1.0168,0.98465
-9.5,-9.5,8.9,0.67544,0.61489,0.35562,0.35653,1.2269,1.2269,0.99551,1.0365,1.0365,0.99551
-9.5,-9.5,9,0.66578,0.61662,0.35358,0.33719,1.2238,1.2238,1.0039,1.0543,1.0543,1.0039
-9.5,-9.5,9.1,0.65401,0.6224,0.37329,0.32431,1.2116,1.2116,1.0084,1.0571,1.0571,1.0084
-9.5,-9.5,9.2,0.63837,0.6255,0.42452,0.31884,1.1905,1.1905,1.0096,1.0387,1.0387,1.0096
-9.5,-9.5,9.3,0.62123,0.62172,0.51987,0.32049,1.1729,1.1729,1.0084,1.0115,1.0115,1.0084
-9.5,-9.5,9.4,0.61784,0.61248,0.63644,0.31832,1.1784,1.1783,0.99993,0.99942,0.99942,0.99993
-9.5,-9.5,9.5,0.61833,0.60665,0.7161,0.34087,1.1787,1.1787,0.9948,0.98994,0.98994,0.9948
-9.5,-9.5,9.6,0.6183,0.60841,0.75495,0.3634,1.1756,1.1756,0.99489,0.99033,0.99033,0.99489
-9.5,-9.5,9.7,0.61732,0.6116,0.76426,0.3802,1.1639,1.1639,0.99902,0.98727,0.98727,0.99902
-9.5,-9.5,9.8,0.61613,0.61084,0.7551,0.39627,1.1438,1.1438,1.0058,0.97828,0.97828,1.0058
-9.5,-9.5,9.9,0.61378,0.60367,0.73501,0.41426,1.1174,1.1174,1.014,0.96856,0.96856,1.014
-9.5,-9.5,10,0.60963,0.59243,0.71511,0.43319,1.0874,1.0874,1.0215,0.97061,0.97061,1.0215
-9.5,-9.5,10.1,0.61454,0.58981,0.74191,0.44857,1.0751,1.0751,1.0216,0.98824,0.98824,1.0216
-9.5,-9.5,10.2,0.62918,0.60028,0.77552,0.45155,1.0782,1.0782,1.0222,1.0132,1.0132,1.0222
-9.5,-9.5,10.3,0.64564,0.60789,0.79038,0.47175,1.0956,1.0956,1.0311,1.0244,1.0244,1.0311
-9.5,-9.5,10.4,0.65861,0.60866,0.77726,0.50362,1.1095,1.1095,1.0473,1.0145,1.0145,1.0473
-9.5,-9.5,10.5,0.66893,0.60809,0.74978,0.52967,1.1142,1.1142,1.0595,0.99986,0.99986,1.0595
-9.5,-9.5,10.6,0.67729,0.60889,0.71224,0.54603,1.1131,1.1131,1.0653,0.98755,0.98755,1.0653
-9.5,-9.5,10.7,0.68146,0.61611,0.66447,0.554,1.108,1.108,1.0671,0.98627,0.98627,1.0671
-9.5,-9.5,10.8,0.68108,0.62632,0.61555,0.55795,1.1049,1.1049,1.0659,0.99763,0.99763,1.0659
-9.5,-9.5,10.9,0.68458,0.63189,0.57096,0.55285,1.1121,1.1121,1.06,1.0217,1.0217,1.06
-9.5,-9.5,11,0.69211,0.62674,0.53168,0.531,1.1343,1.1343,1.0552,1.0379,1.0379,1.0552
-9.5,-9.5,11.1,0.7024,0.61605,0.50437,0.52042,1.1635,1.1635,1.0523,1.0342,1.0342,1.0523
-9.5,-9.5,11.2,0.70964,0.61531,0.48637,0.53294,1.1767,1.1767,1.0464,1.0361,1.0361,1.0464
-9.5,-9.5,11.3,0.71503,0.62313,0.47511,0.54987,1.18,1.18,1.0357,1.0395,1.0395,1.0357
-9.5,-9.5,11.4,0.71861,0.63126,0.47219,0.56314,1.1787,1.1787,1.0232,1.0379,1.0379,1.0232
-9.5,-9.5,11.5,0.71792,0.6342,0.48112,0.57136,1.1733,1.1733,1.0102,1.0311,1.0311,1.0102
-9.5,-9.5,11.6,0.71515,0.63083,0.50161,0.57919,1.1685,1.1685,0.99585,1.0222,1.0222,0.99585
-9.5,-9.5,11.7,0.70986,0.62486,0.52745,0.57993,1.1625,1.1625,0.98279,1.0039,1.0039,0.98279
-9.5,-9.5,11.8,0.71121,0.62661,0.53889,0.56314,1.1649,1.1649,0.98313,0.97875,0.97875,0.98313
-9.5,-9.5,11.9,0.71868,0.63424,0.51801,0.55161,1.1606,1.1606,0.99334,0.97063,0.97063,0.99334
-9.5,-9.5,12,0.72373,0.63733,0.49454,0.56067,1.1423,1.1423,0.9934,0.97185,0.97185,0.9934
-9.5,-9.5,12.1,0.72755,0.63588,0.48308,0.5723,1.1226,1.1226,0.98818,0.97777,0.97777,0.98817
-9.5,-9.5,12.2,0.73045,0.63148,0.48174,0.57845,1.1054,1.1054,0.98422,0.98848,0.98848,0.98422
-9.5,-9.5,12.3,0.73152,0.62743,0.49762,0.5783,1.093,1.093,0.98349,0.99999,0.99999,0.98349
-9.5,-9.5,12.4,0.72801,0.62616,0.53404,0.57424,1.0817,1.0817,0.98665,1.0012,1.0012,0.98665
-9.5,-9.5,12.5,0.72176,0.62809,0.60275,0.56611,1.0766,1.0766,0.99121,0.99533,0.99533,0.99121
-9.5,-9.5,12.6,0.72402,0.62595,0.6765,0.53996,1.0853,1.0853,0.99434,1.0028,1.0028,0.99434
-9.5,-9.5,12.7,0.72854,0.62156,0.6797,0.50968,1.086,1.086,0.99055,1.0049,1.0049,0.99055
-9.5,-9.5,12.8,0.72446,0.61984,0.65161,0.49061,1.0787,1.0787,0.98733,0.99867,0.99867,0.98733
-9.5,-9.5,12.9,0.71718,0.6221,0.62135,0.4729,1.0732,1.0732,0.98869,1.0018,1.0018,0.98869
-9.5,-9.5,13,0.70989,0.6275,0.59227,0.45733,1.0697,1.0697,0.99115,1.0132,1.0132,0.99115
-9.5,-9.5,13.1,0.70288,0.63128,0.5649,0.44708,1.0646,1.0646,0.99275,1.0243,1.0243,0.99275
-9.5,-9.5,13.2,0.69473,0.62994,0.54234,0.44339,1.0568,1.0568,0.99399,1.0345,1.0345,0.99399
-9.5,-9.5,13.3,0.68884,0.62495,0.53694,0.44413,1.0522,1.0522,0.99833,1.0474,1.0474,0.99833
-9.5,-9.5,13.4,0.6941,0.62012,0.54481,0.42961,1.0569,1.0569,0.99739,1.0554,1.0554,0.99739
-9.5,-9.5,13.5,0.69651,0.61891,0.53265,0.41933,1.0579,1.0579,0.99099,1.0388,1.0388,0.99099
-9.5,-9.5,13.6,0.69128,0.6203,0.52595,0.41854,1.0622,1.0622,0.99356,1.0253,1.0253,0.99356
-9.5,-9.5,13.7,0.6834,0.61946,0.53429,0.41456,1.0714,1.0714,1.0003,1.0147,1.0147,1.0003
-9.5,-9.5,13.8,0.6753,0.61497,0.55786,0.40936,1.0814,1.0814,1.0083,1.0007,1.0007,1.0083
-9.5,-9.5,13.9,0.66668,0.60821,0.58683,0.40693,1.0874,1.0874,1.016,0.98429,0.98429,1.016
-9.5,-9.5,14,0.65686,0.60456,0.60672,0.41278,1.0876,1.0876,1.0235,0.97062,0.97062,1.0235
-9.5,-9.5,14.1,0.6489,0.6093,0.6062,0.42814,1.088,1.088,1.0292,0.96571,0.96571,1.0292
-9.5,-9.5,14.2,0.65384,0.61254,0.58456,0.43255,1.102,1.102,1.0205,0.96405,0.96405,1.0205
-9.5,-9.5,14.3,0.65642,0.60925,0.55638,0.44493,1.1096,1.1096,1.0206,0.9766,0.9766,1.0206
-9.5,-9.5,14.4,0.65473,0.60595,0.53751,0.46231,1.1132,1.1132,1.0267,0.99544,0.99544,1.0267
-9.5,-9.5,14.5,0.65265,0.60319,0.53162,0.47365,1.1171,1.1171,1.0289,1.0079,1.0079,1.0289
-9.5,-9.5,14.6,0.65145,0.60237,0.53491,0.47847,1.1203,1.1203,1.0258,1.0124,1.0124,1.0258
-9.5,-9.5,14.7,0.65073,0.60605,0.54131,0.47932,1.1201,1.1201,1.0202,1.0112,1.0112,1.0202
-9.5,-9.5,14.8,0.64885,0.60988,0.54637,0.47805,1.1152,1.1152,1.0153,1.0083,1.0083,1.0153
-9.5,-9.5,14.9,0.64736,0.60661,0.54806,0.47774,1.1143,1.1143,1.0105,1.0068,1.0068,1.0105
-9.5,-9.5,15,0.65523,0.59962,0.50737,0.47108,1.1205,1.1205,1.0061,1.0141,1.0141,1.0061
-9.5,-9.5,15.1,0.66016,0.59906,0.4632,0.46547,1.1155,1.1155,1.0114,1.0241,1.0241,1.0114
-9.5,-9.5,15.2,0.66267,0.60586,0.43764,0.46711,1.1122,1.1122,1.0157,1.0325,1.0325,1.0157
-9.5,-9.5,15.3,0.66562,0.61424,0.42409,0.47281,1.1108,1.1108,1.0173,1.0367,1.0367,1.0173
-9.5,-9.5,15.4,0.67007,0.61974,0.41785,0.47994,1.1077,1.1077,1.0182,1.0351,1.0351,1.0182
-9.5,-9.5,15.5,0.67547,0.62054,0.41801,0.48693,1.0993,1.0993,1.0194,1.0274,1.0274,1.0194
-9.5,-9.5,15.6,0.6801,0.61764,0.42828,0.4916,1.0849,1.0849,1.0195,1.0164,1.0164,1.0195
-9.5,-9.5,15.7,0.68531,0.61769,0.46044,0.49016,1.073,1.073,1.0137,1.009,1.009,1.0137
-9.5,-9.5,15.8,0.69478,0.62297,0.47442,0.48698,1.0618,1.0618,1.0171,1.0001,1.0001,1.0171
-9.5,-9.5,15.9,0.69802,0.62586,0.48556,0.47962,1.0554,1.0554,1.0234,0.99097,0.99097,1.0234
-9.5,-9.5,16,0.69775,0.62562,0.50798,0.47511,1.0552,1.0552,1.0264,0.98488,0.98488,1.0264
-9.5,-9.5,16.1,0.69755,0.62334,0.54041,0.47701,1.056,1.056,1.0255,0.98007,0.98007,1.0255
-9.5,-9.5,16.2,0.69935,0.62111,0.57664,0.48649,1.0543,1.0542,1.022,0.97816,0.97816,1.022
-9.5,-9.5,16.3,0.70296,0.62209,0.60633,0.50227,1.0475,1.0475,1.0179,0.9807,0.9807,1.0179
-9.5,-9.5,16.4,0.70654,0.62523,0.61822,0.51974,1.0371,1.0371,1.0157,0.98784,0.98784,1.0157
-9.5,-9.5,16.5,0.71504,0.62357,0.63325,0.53009,1.0352,1.0352,1.0155,0.99753,0.99753,1.0155
-9.5,-9.5,16.6,0.72654,0.61827,0.64943,0.53581,1.0408,1.0408,1.0142,1.0051,1.0051,1.0142
-9.5,-9.5,16.7,0.73245,0.61863,0.65987,0.53061,1.0527,1.0527,1.0096,1.0172,1.0172,1.0096
-9.5,-9.5,16.8,0.73367,0.62351,0.67749,0.52012,1.0656,1.0656,1.0046,1.0239,1.0239,1.0046
-9.5,-9.5,16.9,0.73231,0.62855,0.69868,0.5068,1.0768,1.0768,1.0004,1.0254,1.0254,1.0004
-9.5,-9.5,17,0.72957,0.63124,0.71283,0.49206,1.0841,1.0841,0.99799,1.0246,1.0246,0.99799
-9.5,-9.5,17.1,0.72489,0.6291,0.70845,0.47691,1.0851,1.0851,0.99715,1.0235,1.0235,0.99715
-9.5,-9.5,17.2,0.71776,0.6228,0.67572,0.46288,1.0818,1.0818,0.99652,1.0219,1.0219,0.99652
-9.5,-9.5,17.3,0.7178,0.62035,0.60666,0.4499,1.0855,1.0855,0.99649,1.018,1.018,0.99649
-9.5,-9.5,17.4,0.7191,0.62051,0.51403,0.43744,1.0948,1.0948,0.9954,1.0177,1.0177,0.9954
-9.5,-9.5,17.5,0.71901,0.62231,0.44934,0.42882,1.1058,1.1058,0.99493,1.0127,1.0127,0.99493
-9.5,-9.5,17.6,0.71689,0.62245,0.4298,0.42513,1.1145,1.1145,0.99408,1.0051,1.0051,0.99408
-9.5,-9.5,17.7,0.71397,0.62088,0.42911,0.42331,1.1208,1.1208,0.99301,0.99794,0.99794,0.99301
-9.5,-9.5,17.8,0.7102,0.61782,0.42541,0.42139,1.1223,1.1223,0.99275,0.99343,0.99343,0.99275
-9.5,-9.5,17.9,0.70407,0.61582,0.41162,0.41751,1.1161,1.1161,0.9942,0.99353,0.99353,0.9942
-9.5,-9.5,18,0.69542,0.6194,0.39454,0.41326,1.1057,1.1057,0.99792,0.9961,0.9961,0.99792
-9.5,-9.5,18.1,0.68971,0.62356,0.3855,0.41063,1.1008,1.1008,0.998,1.0028,1.0028,0.998
-9.5,-9.5,18.2,0.68582,0.62159,0.39804,0.3986,1.1042,1.1042,0.99517,0.99997,0.99997,0.99517
-9.5,-9.5,18.3,0.68188,0.61798,0.42486,0.39715,1.1079,1.1079,0.99384,0.99592,0.99592,0.99384
-9.5,-9.5,18.4,0.67742,0.61527,0.45304,0.40891,1.1087,1.1087,0.99605,0.99513,0.99512,0.99605
-9.5,-9.5,18.5,0.67302,0.61336,0.47955,0.42684,1.1065,1.1065,1.0002,0.99619,0.99619,1.0002
-9.5,-9.5,18.6,0.66872,0.61272,0.50156,0.44741,1.0998,1.0998,1.0038,1.0002,1.0002,1.0038
-9.5,-9.5,18.7,0.66345,0.61057,0.51227,0.46611,1.0875,1.0875,1.0056,1.0075,1.0075,1.0056
-9.5,-9.5,18.8,0.65878,0.60548,0.53057,0.48526,1.0774,1.0774,1.0064,1.0185,1.0185,1.0064
-9.5,-9.5,18.9,0.65663,0.60135,0.57284,0.49569,1.0737,1.0737,1.0051,1.0218,1.0218,1.0051
-9.5,-9.5,19,0.65743,0.59956,0.62953,0.48917,1.0774,1.0774,1.004,1.0208,1.0208,1.004
-9.5,-9.5,19.1,0.65594,0.60178,0.66801,0.48493,1.0773,1.0773,1.0092,1.0223,1.0223,1.0092
-9.5,-9.5,19.2,0.65354,0.60594,0.69722,0.4856,1.0749,1.0749,1.0172,1.0208,1.0208,1.0172
-9.5,-9.5,19.3,0.65191,0.60971,0.71959,0.48599,1.0708,1.0708,1.0242,1.0171,1.0171,1.0242
-9.5,-9.5,19.4,0.65141,0.61107,0.7263,0.48519,1.063,1.063,1.0299,1.0113,1.0113,1.0299
-9.5,-9.5,19.5,0.65125,0.60997,0.70837,0.48391,1.0516,1.0517,1.0343,1.0044,1.0044,1.0343
-9.5,-9.5,19.6,0.65324,0.60897,0.67293,0.48946,1.0404,1.0404,1.036,0.99796,0.99796,1.036
-9.5,-9.5,19.7,0.65818,0.61006,0.61664,0.49255,1.0368,1.0368,1.032,0.99399,0.99399,1.032
-9.5,-9.5,19.8,0.66682,0.60983,0.56808,0.48339,1.0418,1.0418,1.0258,0.99569,0.99569,1.0258
-9.5,-9.5,19.9,0.67333,0.60917,0.55221,0.47531,1.0443,1.0443,1.0269,0.99723,0.99723,1.0269
-9.5,-9.5,20,0.67854,0.61015,0.56004,0.46881,1.0453,1.0453,1.0273,1.0004,1.0004,1.0273
-9.5,-9.5,20.1,0.68263,0.61155,0.56778,0.46118,1.0446,1.0446,1.0241,1.0048,1.0048,1.0241
-9.5,-9.5,20.2,0.68502,0.61413,0.55937,0.45286,1.0408,1.0408,1.0187,1.0084,1.0084,1.0187
-9.5,-9.5,20.3,0.68644,0.61808,0.52639,0.44779,1.0354,1.0354,1.0138,1.0091,1.0091,1.0138
-9.5,-9.5,20.4,0.68615,0.61945,0.46397,0.44953,1.032,1.032,1.0098,1.0103,1.0103,1.0098
-9.5,-9.5,20.5,0.68716,0.61721,0.37396,0.4531,1.044,1.044,1.0074,1.0114,1.0114,1.0074
-9.5,-9.5,20.6,0.69405,0.61723,0.3623,0.45682,1.0643,1.0643,1.0092,1.0001,1.0001,1.0092
-9.5,-9.5,20.7,0.70256,0.61869,0.42195,0.46788,1.0758,1.0758,1.0122,0.99333,0.99333,1.0122
-9.5,-9.5,20.8,0.71081,0.62085,0.45836,0.48095,1.0831,1.0831,1.0118,0.99337,0.99337,1.0118
-9.5,-9.5,20.9,0.71756,0.62323,0.47504,0.49138,1.0875,1.0875,1.0099,1.0005,1.0005,1.0099
-9.5,-9.5,21,0.72117,0.62342,0.47199,0.49631,1.0885,1.0885,1.0089,1.0114,1.0114,1.0089
-9.5,-9.5,21.1,0.72104,0.61977,0.45559,0.49826,1.0867,1.0867,1.0093,1.0224,1.0224,1.0093
-9.5,-9.5,21.2,0.71618,0.6149,0.44402,0.49791,1.0855,1.0855,1.0087,1.0304,1.0304,1.0087
-9.5,-9.5,21.3,0.71443,0.61659,0.51171,0.48924,1.0963,1.0963,1.0061,1.0225,1.0225,1.0061
-9.5,-9.5,21.4,0.71818,0.61895,0.59564,0.47673,1.0998,1.0998,1.0059,1.0133,1.0133,1.0059
-9.5,-9.5,21.5,0.71987,0.62006,0.63801,0.46721,1.093,1.093,1.0022,1.0075,1.0075,1.0022
-9.5,-9.5,21.6,0.72039,0.62099,0.66334,0.45707,1.0841,1.0841,0.99742,1.0027,1.0027,0.99741
-9.5,-9.5,21.7,0.72045,0.62188,0.6757,0.4467,1.0744,1.0744,0.99384,1.0016,1.0016,0.99384
-9.5,-9.5,21.8,0.71947,0.62233,0.67075,0.43616,1.0641,1.0641,0.99155,1.0035,1.0035,0.99155
-9.5,-9.5,21.9,0.71533,0.62268,0.64252,0.42577,1.0522,1.0522,0.99084,1.0051,1.0051,0.99084
-9.5,-9.5,22,0.70736,0.62458,0.59502,0.41603,1.0435,1.0435,0.99251,1.0016,1.0016,0.99251
-9.5,-9.5,22.1,0.70523,0.62266,0.57842,0.40439,1.0452,1.0452,0.99674,0.99882,0.99881,0.99674
-9.5,-9.5,22.2,0.70608,0.61872,0.56365,0.38813,1.0389,1.0389,0.99623,1.0053,1.0053,0.99623
-9.5,-9.5,22.3,0.70423,0.6179,0.55072,0.37554,1.029,1.029,0.99473,1.0105,1.0105,0.99473
-9.5,-9.5,22.4,0.70174,0.61729,0.54706,0.36811,1.0191,1.0191,0.99578,1.0121,1.0121,0.99578
-9.5,-9.5,22.5,0.69965,0.61756,0.5401,0.36576,1.0105,1.0105,0.99877,1.0082,1.0082,0.99877
-9.5,-9.5,22.6,0.69765,0.61798,0.51951,0.36795,1.0029,1.0029,1.0028,0.99887,0.99887,1.0028
-9.5,-9.5,22.7,0.69344,0.61571,0.47844,0.37268,0.99627,0.99627,1.0067,0.98739,0.98739,1.0067
-9.5,-9.5,22.8,0.68565,0.61114,0.42265,0.37757,0.9957,0.99571,1.0106,0.98235,0.98235,1.0106
-9.5,-9.5,22.9,0.68359,0.60981,0.36924,0.39299,1.0042,1.0042,1.0112,0.99264,0.99264,1.0112
-9.5,-9.5,23,0.68322,0.6103,0.33359,0.40376,1.0061,1.0061,1.0078,1.0042,1.0042,1.0078
-9.5,-9.5,23.1,0.68213,0.61102,0.3959,0.41412,1.006,1.0061,1.0087,1.0163,1.0164,1.0087
-9.5,-9.5,23.2,0.68008,0.61148,0.43209,0.42676,1.0072,1.0072,1.0107,1.0229,1.0229,1.0107
-9.5,-9.5,23.3,0.67711,0.61181,0.44334,0.43962,1.0111,1.0111,1.0111,1.0237,1.0237,1.0111
-9.5,-9.5,23.4,0.67302,0.61131,0.43424,0.45248,1.0161,1.0161,1.0101,1.0208,1.0208,1.0101
-9.5,-9.5,23.5,0.66677,0.60967,0.41298,0.46355,1.0213,1.0213,1.01,1.0181,1.0181,1.01
-9.5,-9.5,23.6,0.65813,0.60752,0.42063,0.46721,1.0309,1.0309,1.0129,1.0207,1.0207,1.0129
-9.5,-9.5,23.7,0.65791,0.60418,0.52182,0.47864,1.0399,1.0399,1.0091,1.0178,1.0178,1.0091
-9.5,-9.5,23.8,0.66042,0.60123,0.60365,0.48074,1.0403,1.0403,1.0073,1.0133,1.0133,1.0073
-9.5,-9.5,23.9,0.66242,0.60145,0.64676,0.48059,1.0368,1.0368,1.0094,1.0067,1.0067,1.0094
-9.5,-9.5,24,0.66431,0.60481,0.66608,0.48192,1.035,1.035,1.0115,1.0016,1.0016,1.0116
-9.5,-9.5,24.1,0.66618,0.60878,0.66858,0.48137,1.0354,1.0354,1.0123,0.99865,0.99865,1.0123
-9.5,-9.5,24.2,0.66718,0.61228,0.65224,0.4781,1.0363,1.0363,1.0117,0.99788,0.99788,1.0117
-9.5,-9.5,24.3,0.66543,0.61315,0.61672,0.47232,1.0364,1.0364,1.0106,0.99988,0.99988,1.0106
-9.5,-9.5,24.4,0.6619,0.6104,0.59287,0.46124,1.0405,1.0405,1.0093,0.99826,0.99826,1.0093
-9.5,-9.5,24.5,0.66691,0.6118,0.60953,0.46011,1.0428,1.0428,1.0079,0.9944,0.9944,1.0079
-9.5,-9.5,24.6,0.67318,0.61458,0.60991,0.45233,1.0387,1.0387,1.0124,0.98942,0.98942,1.0124
-9.5,-9.5,24.7,0.67824,0.61488,0.5965,0.44693,1.0317,1.0317,1.0176,0.98979,0.98979,1.0176
-9.5,-9.5,24.8,0.68324,0.61403,0.58089,0.44686,1.0273,1.0273,1.0204,0.99382,0.99382,1.0204
-9.5,-9.5,24.9,0.6883,0.61301,0.55927,0.44882,1.0258,1.0259,1.0217,0.99919,0.99919,1.0217
-9.5,-9.5,25,0.69212,0.61169,0.52562,0.45159,1.0255,1.0255,1.0232,1.005,1.005,1.0232
-9.5,-9.5,25.1,0.69197,0.61092,0.48179,0.45411,1.025,1.025,1.0254,1.0087,1.0087,1.0254
-9.5,-9.5,25.2,0.69134,0.61154,0.44627,0.45652,1.0277,1.0277,1.0247,1.0131,1.0131,1.0247
-9.5,-9.5,25.3,0.69542,0.61223,0.41962,0.46356,1.0249,1.0249,1.0226,1.0162,1.0162,1.0226
-9.5,-9.5,25.4,0.70127,0.61302,0.39812,0.46435,1.0156,1.0157,1.0202,1.0248,1.0248,1.0202
-9.5,-9.5,25.5,0.70608,0.61568,0.38284,0.46745,1.0068,1.0068,1.0179,1.0312,1.0312,1.0179
-9.5,-9.5,25.6,0.71049,0.61916,0.37556,0.47232,1.0026,1.0026,1.0138,1.0308,1.0308,1.0138
-9.5,-9.5,25.7,0.71428,0.6216,0.37411,0.47561,1.002,1.002,1.0089,1.0257,1.0257,1.0089
-9.5,-9.5,25.8,0.71614,0.62317,0.3768,0.47604,1.0026,1.0026,1.0049,1.0176,1.0176,1.0049
-9.5,-9.5,25.9,0.7142,0.62305,0.3899,0.47171,1.003,1.003,1.0027,1.0097,1.0097,1.0027
-9.5,-9.5,26,0.71293,0.62026,0.42773,0.46703,1.0014,1.0014,1.0035,1.0032,1.0032,1.0035
-9.5,-9.5,26.1,0.7137,0.61757,0.4882,0.4582,0.99729,0.9973,1.0058,1.001,1.001,1.0058
-9.5,-9.5,26.2,0.71453,0.61759,0.53089,0.44099,0.99308,0.99309,1.0066,0.99904,0.99904,1.0066
-9.5,-9.5,26.3,0.71239,0.61825,0.5503,0.42422,0.9922,0.99221,1.0061,0.99096,0.99096,1.0061
-9.5,-9.5,26.4,0.70928,0.61864,0.55597,0.409,0.99474,0.99475,1.0044,0.98372,0.98372,1.0044
