% Model,Untitled.mph
% Version,COMSOL 6.1.0.282
% Date,"Jun 9 2023, 12:37"
% Table,Probe Table 1 - 
% freq (GHz),phi (deg),"Electric field norm (V/m), Domain Probe 1","Electric field norm (V/m), Boundary Probe 1","Electric field norm (V/m), Boundary Probe 2","Electric field norm (V/m), Boundary Probe 3"
15.100000000000001,150,0.6188393183130872,0.6634913500250006,0.6751549053776884,0.6607146180249458
15.100000000000001,165,0.5646717437737873,0.5720886501534325,0.6205988097897396,0.6769810499660746
15.100000000000001,180,0.5528592951304857,0.5934647913040556,0.6635056958072226,0.6234332867078184
15.100000000000001,195,0.5646704725045384,0.5720888631405017,0.7849647481220752,0.6769794747050857
15.100000000000001,210,0.6188388455684802,0.6634908080189225,0.5728777195175294,0.6607145000780594
15.100000000000001,225,0.5986303807648677,0.7829923981378092,0.7962299912272247,0.7209647609000022
15.100000000000001,239.99999999999997,0.6177336135289163,0.5864984307514567,0.7062165687813027,0.7369594226720543
15.100000000000001,255,0.6052825738100435,0.6875702350235019,0.6200529653965505,0.7460062118182569
15.100000000000001,270,0.5919493907661717,0.7140615351345992,0.602389864059176,0.7618857070145619
15.100000000000001,285,0.605282783395023,0.6644274771910527,0.620053067357227,0.7460070515277651
15.100000000000001,300,0.6177335031050317,0.6600305532965415,0.7062157130140789,0.7369584311294135
15.100000000000001,315,0.5986296518729833,0.6317333233686209,0.7962326587688813,0.7209646286828253
15.100000000000001,330,0.6188392218168094,0.7680319754405128,0.5728782292813693,0.6607154341535625
15.100000000000001,345,0.5646705681279277,0.7044646070748913,0.7849648206410783,0.6769791177958268
15.100000000000001,360,0.5528592830214062,0.5331839275062422,0.6635074305231989,0.6234342358046359
15.200000000000001,0,0.5531862055906598,0.5313351177313415,0.673136689207358,0.6278078757613496
15.200000000000001,14.999999999999998,0.5671301481743739,0.7210243451881072,0.6192264252408121,0.6819830434072226
15.200000000000001,29.999999999999996,0.6178333258087713,0.7974405839490887,0.6857355924645653,0.6749604229231354
15.200000000000001,45,0.5956311106602684,0.6280446422787959,0.6573757333873995,0.7290809153596763
15.200000000000001,59.99999999999999,0.6152136482801444,0.6451090426738728,0.9173056650801128,0.7271620672330299
15.200000000000001,75,0.6035967391318122,0.6471961110078363,0.9569787317961854,0.736692436101818
15.200000000000001,90,0.5897496141890494,0.7162168751506196,0.9764722868168714,0.7626650715961161
15.200000000000001,105,0.6035963032432822,0.6875737004022744,0.9569785874739007,0.7366924778106276
15.200000000000001,119.99999999999999,0.6152129083706858,0.5749535456573193,0.9173013021765326,0.7271613247893413
15.200000000000001,135,0.5956308559677168,0.8338095035621945,0.6573727689887681,0.7290794180404333
15.200000000000001,150,0.6178337652957158,0.6785094914109104,0.6857348176256653,0.6749602868736126
15.200000000000001,165,0.5671316324221798,0.5794988914947332,0.6192271960991736,0.6819843546065545
15.200000000000001,180,0.5531861735003412,0.5882948342744327,0.673134329518322,0.6278070450147549
15.200000000000001,195,0.5671303090621923,0.5794989473348213,0.7870339989820024,0.681983005738433
15.200000000000001,210,0.6178330473524033,0.6785094206718125,0.580164884346225,0.6749600164896031
15.200000000000001,225,0.5956314143681982,0.8338115080008386,0.7983203289172661,0.7290806232962481
15.200000000000001,239.99999999999997,0.6152130251981064,0.5749517818858215,0.6931935541725508,0.7271620899936859
15.200000000000001,255,0.6035953741997533,0.6875721461036183,0.608816804939959,0.7366925094161941
15.200000000000001,270,0.589748808335689,0.716217021899502,0.6107884149208077,0.762665768566918
15.200000000000001,285,0.6035958742382667,0.6471977046154029,0.6088167330152947,0.7366934272980624
15.200000000000001,300,0.6152131881865157,0.6451100393299875,0.6931932538988782,0.7271614451711257
15.200000000000001,315,0.5956309907835673,0.6280439858330588,0.7983224548773193,0.729080209414164
15.200000000000001,330,0.6178336745608535,0.7974406240060687,0.5801663672996555,0.6749612380786142
15.200000000000001,345,0.5671305627412093,0.7210255513876141,0.7870332881830614,0.6819824965755936
15.200000000000001,360,0.5531862055906599,0.5313351177313416,0.6731366892073579,0.6278078757613493
15.3,0,0.5555307202064629,0.5460611235284833,0.6761660741043342,0.6321280135451669
15.3,14.999999999999998,0.5707502527478542,0.7432124568480719,0.6187947381901623,0.6845423681480727
15.3,29.999999999999996,0.6154634887497831,0.8124884655445697,0.693384437869654,0.6837703092798731
15.3,45,0.5997449764784019,0.6327132170310621,0.6513760431876986,0.7299781896971035
15.3,59.99999999999999,0.6167563742428022,0.6321453056291209,0.9117305082821678,0.7165331626843904
15.3,75,0.6035763847101424,0.6304045808070988,0.9512519878296312,0.7255159692825502
15.3,90,0.5887621692213442,0.7094495234361706,0.9670550188042562,0.7575324850514582
15.3,105,0.6035761232210468,0.6766599042751956,0.9512524608152215,0.7255160524610632
15.3,119.99999999999999,0.616755477394773,0.5639488693400682,0.9117260711540138,0.7165325015919978
15.3,135,0.5997448625826416,0.853418645826504,0.6513732833279401,0.7299767992838715
15.3,150,0.6154636312875991,0.6927139305396224,0.693383249605946,0.6837703205418367
15.3,165,0.5707516262978934,0.5822190983845433,0.618795910905171,0.6845436991819586
15.3,180,0.5555307586637254,0.5860818778574516,0.676163625345972,0.632127469124414
15.3,195,0.5707503297216711,0.5822192040111008,0.779391273303138,0.6845425296638702
15.3,210,0.6154632190531081,0.6927138787134849,0.5823809415120571,0.683769822373032
15.3,225,0.5997449987559403,0.8534205585567504,0.7911261275964225,0.7299780376818675
15.3,239.99999999999997,0.6167557526388515,0.5639479856437706,0.6793177021282497,0.7165330309379698
15.3,255,0.6035756344492939,0.6766582631691423,0.5957590262254046,0.7255163166500088
15.3,270,0.5887617338970176,0.709449383248604,0.6121208284719776,0.7575335975830446
15.3,285,0.6035761528249945,0.630406058769788,0.5957593085421818,0.7255172365516538
15.3,300,0.6167559435757434,0.6321459527307534,0.6793176891017113,0.7165325700599058
15.3,315,0.5997448446531551,0.6327123733494533,0.7911274812392866,0.7299774202197731
15.3,330,0.6154638699817753,0.8124886756699913,0.5823825980455412,0.6837710521456501
15.3,345,0.5707506588615098,0.7432141655818021,0.7793906342164669,0.6845423002731202
15.3,360,0.5555307202064629,0.5460611235284833,0.6761660741043336,0.6321280135451668
15.4,0,0.5595851244465018,0.5707352445190721,0.6728551081066197,0.6338641232800779
15.4,14.999999999999998,0.5755565828436752,0.7619976574662347,0.6222028820158627,0.6837230923142427
15.4,29.999999999999996,0.6111189043384556,0.8096823037646288,0.6994829720329631,0.6855571781073377
15.4,45,0.609290456623066,0.6473237663992095,0.644739173271504,0.7236586706640593
15.4,59.99999999999999,0.6220340748473407,0.6228416488781499,0.9061186053616103,0.7064337263492935
15.4,75,0.6051214568997749,0.6151793546657272,0.9497026270598307,0.7154973718209467
15.4,90,0.5890661845297739,0.6954486297470113,0.9574269090518981,0.7481992556907429
15.4,105,0.6051212823038121,0.6579050343270594,0.9497036505784533,0.715497232237753
15.4,119.99999999999999,0.6220325925236558,0.5571051934339459,0.9061143681538993,0.7064331039021481
15.4,135,0.6092904286936517,0.8456039624121547,0.644736890897232,0.7236575363640662
15.4,150,0.6111193248031893,0.7032462286834212,0.6994812882078212,0.6855573807661791
15.4,165,0.5755580862211501,0.5824135480546906,0.6222040649231633,0.6837241820624738
15.4,180,0.5595852641807977,0.5800216518864822,0.6728531990592057,0.6338641479545225
15.4,195,0.5755562862082534,0.5824139264285386,0.7605988045503761,0.6837232287566817
15.4,210,0.6111185321784445,0.7032457744563362,0.5770885897660469,0.6855566467820672
15.4,225,0.6092903976256576,0.8456053480304108,0.7721678719064997,0.7236585555847946
15.4,239.99999999999997,0.6220331597970326,0.5571050621185794,0.662029314952195,0.7064334137680182
15.4,255,0.6051209447791654,0.6579034114134009,0.5865664465818597,0.7154980554236072
15.4,270,0.5890663587608903,0.6954482655941921,0.6093065593488641,0.7482006021693984
15.4,285,0.6051213730864645,0.6151804607497788,0.5865668146396632,0.7154984747081222
15.4,300,0.6220330622857191,0.6228419143390816,0.6620292910155708,0.7064331427835971
15.4,315,0.6092907738881052,0.6473228358480013,0.7721687227390973,0.7236579286373074
15.4,330,0.6111198956557985,0.8096828834260389,0.5770898665123662,0.6855579371096359
15.4,345,0.5755570563527693,0.761999878497762,0.7605982791090483,0.6837231920009418
15.4,360,0.5595851244465023,0.5707352445190723,0.6728551081066207,0.6338641232800786
15.5,0,0.5635309648133292,0.6006951553305774,0.665087871329883,0.63231949716598
15.5,14.999999999999998,0.5812285581034032,0.7733742976127833,0.6286823282580688,0.6815559778722922
15.5,29.999999999999996,0.6052034050508184,0.7966184937091497,0.7051780345157658,0.6794825255004201
15.5,45,0.6207839494972199,0.6724568289808757,0.6377063062400812,0.7147946678384534
15.5,59.99999999999999,0.6290195565323232,0.6218509597263262,0.9049436393484015,0.6996280080605359
15.5,75,0.6074355045108952,0.6040774672330134,0.9517534598806852,0.7071769098377673
15.5,90,0.589909364397957,0.6807880862251783,0.9462137993750107,0.7377420122460209
15.5,105,0.6074352129258112,0.6341980082480846,0.951754474918061,0.7071762215585425
15.5,119.99999999999999,0.6290184153431649,0.5579013094206844,0.9049398959902567,0.699627534124957
15.5,135,0.620783808961371,0.815724022597506,0.6377042979338574,0.7147939421552358
15.5,150,0.6052038546086094,0.6981281375018695,0.7051765452905606,0.6794829697994921
15.5,165,0.5812299077278966,0.5834793751519143,0.6286838729878742,0.6815568493423855
15.5,180,0.5635318562745582,0.5656397667064249,0.6650873511539288,0.6323204067618919
15.5,195,0.5812286532997363,0.5834799844595354,0.7386004353191976,0.6815560306075544
15.5,210,0.6052029858600753,0.6981271879303951,0.5632660694218449,0.6794819277867721
15.5,225,0.6207839940611692,0.8157244284150369,0.752819538704943,0.7147946260944495
15.5,239.99999999999997,0.6290187688336693,0.5579017789543026,0.6406479431153871,0.6996277905021087
15.5,255,0.6074355933753116,0.6341967837825735,0.5799862700197386,0.7071777854007716
15.5,270,0.5899097302905332,0.6807878982277645,0.6052094330448767,0.7377432120510679
15.5,285,0.6074353919014844,0.6040779261839193,0.5799868736952136,0.7071774059210733
15.5,300,0.629018791725542,0.6218506924145392,0.6406478976457018,0.699627637352349
15.5,315,0.6207838799470905,0.6724557907728099,0.7528204256913545,0.7147940930705146
15.5,330,0.6052048007921484,0.7966194595143941,0.5632672581769579,0.6794834645489989
15.5,345,0.5812289718871191,0.7733768276729497,0.7385994564806004,0.6815558649792043
15.5,360,0.5635309648133286,0.6006951553305776,0.6650878713298828,0.6323194971659795
15.600000000000001,0,0.5631928576735732,0.6316892572987317,0.6598157426284376,0.6304582890099942
15.600000000000001,14.999999999999998,0.5849045871829222,0.7814664922389023,0.634372908833432,0.6803558895933934
15.600000000000001,29.999999999999996,0.5997886725592373,0.7880634019506366,0.7129960345130829,0.6699468284906683
15.600000000000001,45,0.6297763326069893,0.7042574698098767,0.6281652933482453,0.7099468311303835
15.600000000000001,59.99999999999999,0.6323196506323053,0.6283868547626918,0.904676410908409,0.6996864985384191
15.600000000000001,75,0.6090856071183909,0.6024178380560052,0.9497684864378922,0.7005929459271549
15.600000000000001,90,0.5892713143291042,0.6771752702349997,0.9296554917092654,0.7289034299180287
15.600000000000001,105,0.6090852296027933,0.6127690994826986,0.949768909569334,0.7005914206299723
15.600000000000001,119.99999999999999,0.6323183857012391,0.5645922999580659,0.9046741006300963,0.6996865006437701
15.600000000000001,135,0.6297759054685291,0.7686053183163591,0.6281629699734748,0.7099464861837268
15.600000000000001,150,0.599789617304921,0.6704822959764534,0.7129949263607802,0.6699473536814224
15.600000000000001,165,0.5849059910962232,0.5811261368698626,0.6343738412154903,0.6803562402595698
15.600000000000001,180,0.5631944339759686,0.5411546928312577,0.6598180199463691,0.6304604676619189
15.600000000000001,195,0.584905179913606,0.5811269494495844,0.7250832857466831,0.6803559193950662
15.600000000000001,210,0.5997885764248369,0.6704810942199244,0.5477958922095827,0.6699461669013954
15.600000000000001,225,0.6297761199712433,0.7686042430788518,0.7564145677113231,0.7099467471708496
15.600000000000001,239.99999999999997,0.6323195058974388,0.5645929203216498,0.6322922631991387,0.6996864479664326
15.600000000000001,255,0.6090860307108943,0.6127685864249713,0.5754162070564266,0.7005938100600938
15.600000000000001,270,0.5892717272968648,0.6771757221793001,0.5971221210781583,0.7289041813669228
15.600000000000001,285,0.6090849686028583,0.6024177434544127,0.5754164165429752,0.7005925752309556
15.600000000000001,300,0.6323188387823145,0.6283858664017267,0.6322921087782764,0.6996862521133408
15.600000000000001,315,0.6297763422919569,0.7042562018969115,0.7564162691746709,0.7099464693301425
15.600000000000001,330,0.5997897797896847,0.7880644205512579,0.5477969136184895,0.6699477800586024
15.600000000000001,345,0.5849055556125837,0.7814688383241775,0.7250811179155103,0.680355268553678
15.600000000000001,360,0.563192857673573,0.6316892572987315,0.659815742628437,0.6304582890099942
15.700000000000001,0,0.5555023215167603,0.6544743373357552,0.6632796975688665,0.6348684776219663
15.700000000000001,14.999999999999998,0.5849092437628998,0.7899917379537782,0.6370245194537417,0.6802773357483148
15.700000000000001,29.999999999999996,0.5969686925972508,0.7925641949561494,0.7234645868477763,0.6645436498690265
15.700000000000001,45,0.6344319401366122,0.7303287043906509,0.6171517202468455,0.7070594194985146
15.700000000000001,59.99999999999999,0.6283009116445833,0.6351918897454872,0.8976653339696091,0.7052386787350765
15.700000000000001,75,0.6098156309759227,0.6130119071283583,0.9334727954692662,0.6927144843924383
15.700000000000001,90,0.5860308564892709,0.6881962031600268,0.9083780240596324,0.7246125636423858
15.700000000000001,105,0.6098154004567914,0.596396478653266,0.9334725731703213,0.6927124182039451
15.700000000000001,119.99999999999999,0.6282999623686455,0.5738293578519819,0.8976632901656705,0.7052388345840587
15.700000000000001,135,0.6344318074094462,0.7039167766896605,0.6171495167956811,0.7070596322874627
15.700000000000001,150,0.5969696252149215,0.6328676673039718,0.7234643504826865,0.6645445438603488
15.700000000000001,165,0.5849106781530126,0.5692099973886566,0.6370240635301955,0.6802773009499308
15.700000000000001,180,0.5555050905430959,0.5300276333727392,0.6632840937479556,0.6348717534057573
15.700000000000001,195,0.5849100245630348,0.569210288888088,0.72443059327398,0.6802772676975171
15.700000000000001,210,0.5969685860557364,0.6328664042951004,0.5413925147805362,0.6645430585083404
15.700000000000001,225,0.6344316762207328,0.7039141232704484,0.7835501300407359,0.7070594123284407
15.700000000000001,239.99999999999997,0.6283004638459889,0.5738299998681057,0.6471160012487105,0.7052385713474701
15.700000000000001,255,0.6098167751570249,0.5963969353885288,0.5693020703573944,0.6927153592361549
15.700000000000001,270,0.5860308634771255,0.6881972345649404,0.5894012932446238,0.7246126454567143
15.700000000000001,285,0.609814503829188,0.6130113779821643,0.5693012561954001,0.6927134515578169
15.700000000000001,300,0.6283000238538391,0.6351903926732506,0.6471162704989071,0.7052383378244701
15.700000000000001,315,0.6344317282171466,0.7303271857384649,0.783552293182504,0.7070593477999971
15.700000000000001,330,0.5969700127182814,0.792565255234265,0.5413933200118125,0.6645446357311697
15.700000000000001,345,0.5849098033180156,0.7899932837988447,0.7244268831797561,0.6802757400842512
15.700000000000001,360,0.5555023215167606,0.654474337335756,0.6632796975688667,0.6348684776219666
15.8,0,0.5421980202433193,0.6596782318467161,0.674241664648224,0.6508448546320048
15.8,14.999999999999998,0.5837970835548204,0.7956143272606532,0.6370309251747058,0.6821182507522832
15.8,29.999999999999996,0.5972687125019057,0.8055002991020993,0.7316677638960796,0.6643736916869485
15.8,45,0.6336712367509476,0.7337864187352169,0.6106552449000932,0.6996514998652642
15.8,59.99999999999999,0.6188591524189133,0.6375961178028023,0.8773668118704089,0.708528457651838
15.8,75,0.6091176548208741,0.6222007855570086,0.9025791458531259,0.6838880581555075
15.8,90,0.5830763867016965,0.7047814796257459,0.8929847128957094,0.725486919724982
15.8,105,0.6091172731251866,0.5935745809936244,0.9025784981688576,0.6838859588049712
15.8,119.99999999999999,0.6188591216820084,0.587708267739534,0.8773642124083612,0.7085286078263898
15.8,135,0.6336712503178838,0.6429575574083038,0.6106533115972037,0.6996520523569382
15.8,150,0.5972694911188248,0.603774965069047,0.7316678183097975,0.6643750457080592
15.8,165,0.5837977376720247,0.5637646376490979,0.6370308991530996,0.6821186280618634
15.8,180,0.5422008324403264,0.571819327297932,0.6742465942663018,0.6508484355032945
15.8,195,0.5837981812400108,0.5637643956636258,0.7304425677694074,0.6821183243145796
15.8,210,0.5972687839284684,0.603773668197156,0.5433941197543183,0.6643733062476832
15.8,225,0.6336709210571487,0.6429553258591063,0.8036889495240727,0.69965149984597
15.8,239.99999999999997,0.61885894317893,0.5877089464158585,0.6675250875333222,0.7085282467164825
15.8,255,0.6091188662101027,0.5935763633385295,0.5665295461367497,0.6838892079125064
15.8,270,0.5830756853439586,0.7047832550195865,0.5855938387532168,0.7254862589582551
15.8,285,0.6091159166818252,0.6221996676935398,0.5665274699081582,0.6838867238850425
15.8,300,0.6188594266291928,0.6375944274984618,0.667525745738572,0.7085277768792875
15.8,315,0.6336708535264038,0.733784864390665,0.8036902969130828,0.6996513863522537
15.8,330,0.5972697010915837,0.8055018229691662,0.5433946686717692,0.6643748153835828
15.8,345,0.5837971699927975,0.7956146833334421,0.7304385930269353,0.6821162513816359
15.8,360,0.5421980202433203,0.6596782318467178,0.674241664648224,0.6508448546320054
15.9,0,0.5269836420192006,0.6471130612987501,0.6865254508296094,0.6687264519295042
15.9,14.999999999999998,0.5795911081794162,0.7945158408991038,0.6316017931162475,0.6897854843435826
15.9,29.999999999999996,0.6001539108960757,0.8222888738917533,0.731413422578083,0.6658595413781925
15.9,45,0.6269394598065985,0.7106861655999366,0.6113875646585545,0.6952780331050921
15.9,59.99999999999999,0.6078412961063726,0.6360755473032862,0.8499756080783812,0.7059454513689
15.9,75,0.6015047254891766,0.6075228371052596,0.8790353198321874,0.6800941997820018
15.9,90,0.580255535895171,0.7228943982547178,0.8876245463514382,0.7317718395365225
15.9,105,0.6015043637759863,0.6251505269512854,0.8790348210342234,0.6800928654951205
15.9,119.99999999999999,0.6078418732389218,0.6021887100075833,0.8499723009289841,0.7059454099195585
15.9,135,0.6269391328960168,0.6654020450006848,0.6113855451106028,0.6952784488380899
15.9,150,0.600154946080185,0.5835688317880868,0.7314138949873068,0.665861400434742
15.9,165,0.5795915575868634,0.5860859476588142,0.6316013475312654,0.6897860018738383
15.9,180,0.5269869417949382,0.6369418663255739,0.6865294504442608,0.668729514154248
15.9,195,0.5795920458721195,0.5860857279643946,0.747281296516352,0.6897857167838304
15.9,210,0.6001541873488168,0.5835676715291068,0.5508797426984118,0.6658595593813627
15.9,225,0.6269387812216811,0.6654033630678212,0.7888153125268638,0.6952780961451094
15.9,239.99999999999997,0.6078414989398102,0.6021897540313248,0.6776650984043657,0.7059451243620035
15.9,255,0.6015060000995608,0.625154281250875,0.5661617224007534,0.680095749273741
15.9,270,0.5802542234169372,0.7228973594408985,0.5877507586244013,0.7317704507476002
15.9,285,0.6015021246672521,0.6075217962037811,0.5661590988011035,0.6800937496696183
15.9,300,0.6078419124236967,0.6360745084503434,0.6776665039013622,0.7059445380693761
15.9,315,0.6269392368822699,0.7106847902349777,0.7888152769955608,0.695277953284502
15.9,330,0.6001552072584835,0.8222907600077509,0.5508812246868509,0.6658612973108518
15.9,345,0.5795898861900206,0.7945157384173803,0.7472775227648654,0.6897834292660172
15.9,360,0.5269836420191992,0.6471130612987491,0.6865254508296075,0.6687264519295033
16,0,0.5171182161098912,0.6320952169158371,0.6905106916696735,0.6770591427455955
16,14.999999999999998,0.5774529734717406,0.7947775144163192,0.6325744424993784,0.7038352344745473
16,29.999999999999996,0.604144639687824,0.8465434528424487,0.7244372178053927,0.669572866461977
16,45,0.620604847084583,0.6754068854421693,0.6135777253613743,0.6956914425886711
16,59.99999999999999,0.5990906324148237,0.6327442283602491,0.8282515729569484,0.6995377558670791
16,75,0.5903912742003568,0.5838955729470585,0.880014969180253,0.686767246999582
16,90,0.5766959555224478,0.7332730198916868,0.8890411147304007,0.7418748003714115
16,105,0.5903910487603677,0.665025266672143,0.8800150662051694,0.6867672672712194
16,119.99999999999999,0.5990907982077861,0.6135339865059765,0.8282481434516555,0.6995375103300477
16,135,0.6206046791365641,0.7348806202673216,0.6135763377523616,0.6956921418428236
16,150,0.6041454735312525,0.5715558175991351,0.7244385052490722,0.6695750698053746
16,165,0.57745345569147,0.6191973770504113,0.6325700953022065,0.7038345864598166
16,180,0.517120705149514,0.6816696832461027,0.6905131201282112,0.677061378244208
16,195,0.577453284345701,0.6191969857527871,0.7708920127269882,0.7038348658950792
16,210,0.6041446117359875,0.5715550307395866,0.5620715768155318,0.6695729922662514
16,225,0.6206042546030952,0.7348835759562519,0.765203166337038,0.6956914021466015
16,239.99999999999997,0.5990913355563813,0.613536191775292,0.6726859376966386,0.6995375215342353
16,255,0.5903916165835847,0.6650279790649973,0.5765941203576795,0.6867684624841814
16,270,0.5766944023996399,0.7332768578168499,0.6061703645915651,0.7418730378165873
16,285,0.5903891341493541,0.5838956238523278,0.5765919341773734,0.6867681798833745
16,300,0.5990906872098385,0.632743830121407,0.6726872560732388,0.6995365105319838
16,315,0.6206043990807438,0.6754063677200882,0.7652023080902564,0.6956916350539604
16,330,0.6041456594462831,0.8465450002741637,0.562074256514018,0.6695749481326257
16,345,0.5774520993382662,0.7947780949508652,0.7708905951943567,0.7038330915316144
16,360,0.5171182161098916,0.6320952169158388,0.6905106916696739,0.6770591427455959
16.1,0,0.5140363370414163,0.6199939308782878,0.6863077854589205,0.68172215543069
16.1,14.999999999999998,0.5829105014763089,0.8068038238046868,0.6262180300942626,0.7095846243278886
16.1,29.999999999999996,0.6070501488027885,0.8660747403746697,0.7208563803278599,0.6758996742949692
16.1,45,0.6185236907491382,0.6573375192968581,0.6136438920633325,0.6974793996200833
16.1,59.99999999999999,0.5952819769600405,0.6285772529932875,0.8099627887865195,0.6933117571967888
16.1,75,0.5843534010342313,0.5729846150353856,0.8824417369327193,0.693865201296313
16.1,90,0.5748675559351032,0.7316383346214528,0.8922010373417785,0.7502762339998464
16.1,105,0.5843541761063005,0.6738638027321996,0.8824413840886117,0.6938661987688703
16.1,119.99999999999999,0.5952822214016172,0.6270533596660377,0.8099594507873636,0.6933111781316029
16.1,135,0.6185235475759329,0.7614858126432755,0.6136427177178965,0.6974803092031634
16.1,150,0.6070507121194563,0.5753332970650747,0.7208576896170958,0.6759017395105583
16.1,165,0.582910905653349,0.6312567710692067,0.6262128359065128,0.7095833382918147
16.1,180,0.5140380367552072,0.7296983703761966,0.6863082028552903,0.6817236798031285
16.1,195,0.5829098249479459,0.6312557539882325,0.7803549147835082,0.709583824948523
16.1,210,0.6070498433187413,0.5753330550251878,0.5712018776842026,0.6758997206846019
16.1,225,0.6185229291267363,0.7614884053196622,0.7654055312581689,0.6974791969560674
16.1,239.99999999999997,0.5952827791612256,0.6270573906820182,0.6639852856020415,0.693311681724119
16.1,255,0.5843536364949542,0.6738642578282417,0.5992090746093223,0.6938656472131944
16.1,270,0.5748662904601344,0.731642381382947,0.6331932235763957,0.7502743886103418
16.1,285,0.5843533761252628,0.5729858832285111,0.5992081606230443,0.6938672537263083
16.1,300,0.595281980242973,0.6285773781556812,0.6639858154283195,0.693310266328288
16.1,315,0.618523736600095,0.657337434794552,0.7654054543097873,0.6974802444089943
16.1,330,0.6070509030855071,0.8660760964734239,0.5712049165129477,0.6759017273557917
16.1,345,0.582909884125453,0.8068045737575895,0.7803559993397284,0.7095827880282227
16.1,360,0.5140363370414149,0.6199939308782891,0.6863077854589217,0.6817221554306905
16.200000000000003,0,0.5149572351190856,0.6092879834290936,0.6808430056261502,0.6857691219530365
16.200000000000003,14.999999999999998,0.5928855837600979,0.8283026150311474,0.6145459104019146,0.7074065438478065
16.200000000000003,29.999999999999996,0.607777966603491,0.8685027882390386,0.7226680288842299,0.6807669792495916
16.200000000000003,45,0.6186057497385826,0.6598295095330058,0.6153745648795238,0.7051692040740758
16.200000000000003,59.99999999999999,0.5961439680491548,0.6292336325953001,0.7918757134217732,0.688947666625876
16.200000000000003,75,0.5836614412059961,0.5709312762783565,0.8811825326481924,0.6988478374899081
16.200000000000003,90,0.575189508880054,0.7245158826757578,0.8954460150061464,0.7560499782770621
16.200000000000003,105,0.5836612545973134,0.6656337881233332,0.8811815973008158,0.6988493242341501
16.200000000000003,119.99999999999999,0.5961443492252534,0.6387909472380138,0.7918723817890455,0.6889466712322441
16.200000000000003,135,0.6186062772806952,0.7528124921476357,0.6153747815480126,0.7051704700835947
16.200000000000003,150,0.6077784012897833,0.5874097508397708,0.7226687139159604,0.6807687108810699
16.200000000000003,165,0.5928860069230513,0.626205291090736,0.614540982981049,0.7074048087269711
16.200000000000003,180,0.5149583263769361,0.777035157648217,0.6808419684424971,0.6857702183134373
16.200000000000003,195,0.5928852125155971,0.6262035704883582,0.7738008614186765,0.7074053941381624
16.200000000000003,210,0.6077776890218575,0.5874100463754454,0.5759440583931797,0.680766660273267
16.200000000000003,225,0.6186052825841882,0.7528138815021977,0.7934275087700151,0.7051685964265121
16.200000000000003,239.99999999999997,0.5961453842479655,0.6387962984303951,0.6592621496938725,0.6889477263422878
16.200000000000003,255,0.5836612413665913,0.6656317159380807,0.6239326245462536,0.6988473992209239
16.200000000000003,270,0.5751884685219716,0.7245196005802779,0.6586896391403169,0.7560481236849772
16.200000000000003,285,0.5836615212877089,0.5709332308200292,0.6239332027129333,0.6988503095850019
16.200000000000003,300,0.5961442153583606,0.6292340752209438,0.6592616621629277,0.6889460770257433
16.200000000000003,315,0.618606567353129,0.6598295616159362,0.7934288651526247,0.7051702771355538
16.200000000000003,330,0.6077786358677993,0.868504456349236,0.5759476207177665,0.6807687928990259
16.200000000000003,345,0.5928855364789458,0.8283033345522254,0.7738039695943563,0.7074050956146919
16.200000000000003,360,0.5149572351190854,0.6092879834290928,0.6808430056261507,0.6857691219530365
16.3,0,0.5173783924374733,0.6111881541422902,0.6837475642231876,0.6905488696863824
16.3,14.999999999999998,0.5979059883766312,0.8567059516411326,0.6104993747535588,0.7011609026370381
16.3,29.999999999999996,0.605723788243963,0.8589749338936766,0.7259702057765225,0.6818516820063365
16.3,45,0.6175556084700157,0.6678680755775896,0.6217835192445007,0.7197516252194085
16.3,59.99999999999999,0.598966545599164,0.6329020487202159,0.7766468350438221,0.6856425114971121
16.3,75,0.5860757847956287,0.5716934307752364,0.8772233063759848,0.7014695300346614
16.3,90,0.5773561096783699,0.7160181727956023,0.8978870617431691,0.7596344424756452
16.3,105,0.5860759175275537,0.6514186099926206,0.8772224818958276,0.7014715580953121
16.3,119.99999999999999,0.5989655940141914,0.6432754498081346,0.7766439292642944,0.6856413206107724
16.3,135,0.6175566416379024,0.7384804252142527,0.6217844884558038,0.7197529801240081
16.3,150,0.6057240240483788,0.5947742249594111,0.7259699983450342,0.6818530610067353
16.3,165,0.5979060650439166,0.6066841076756926,0.6104958889338367,0.7011590816302241
16.3,180,0.5173787683707033,0.7903184262363133,0.6837462909628556,0.6905499899564363
16.3,195,0.5979053897044022,0.6066822884350799,0.7511067154157203,0.7011597810484996
16.3,210,0.6057234571844125,0.5947753770985656,0.5776995804394898,0.681851170316518
16.3,225,0.6175549459496643,0.7384805103516925,0.8398215950885862,0.7197507220345636
16.3,239.99999999999997,0.5989675839429556,0.643280841824349,0.6580381776521548,0.6856428790557854
16.3,255,0.5860749187725306,0.6514148015792844,0.6456000261174508,0.7014685812266107
16.3,270,0.5773551687325079,0.716020941088346,0.6795272841991038,0.7596328303083162
16.3,285,0.5860767502767494,0.5716955549972202,0.6456018015427346,0.7014721847738997
16.3,300,0.5989661907802858,0.632902482088506,0.6580371023255384,0.6856410266034001
16.3,315,0.6175567491677845,0.6678683467752984,0.8398243367464195,0.7197527147600642
16.3,330,0.6057243550392736,0.8589771321464102,0.5777032147692966,0.6818533318574556
